qid,docno,score,rank
0,0,18.128253489647577,0
0,11,8.514321960719476,1
0,35,6.983006464476608,2
0,17,6.4329711928658835,3
0,7,4.175965271612011,4
0,68,4.09476038000752,5
0,71,4.049563293526095,6
0,76,3.817793380594486,7
0,49,3.4908718257238958,8
0,94,3.3825660896964873,9
1,1,11.86064474806674,0
1,7,4.42511444609547,1
1,40,3.80231784897414,2
1,95,3.13238573881353,3
1,20,3.088859326954714,4
1,30,3.088859326954714,5
1,36,3.0654935309653437,6
1,33,2.911333277754641,7
1,49,2.8905670782039143,8
1,50,2.8103825586602977,9
2,2,14.63114381543695,0
2,24,10.303201455338897,1
2,36,7.229526212389746,2
2,71,2.917818388511556,3
2,87,2.362364635927142,4
2,90,-0.46545773872722296,5
2,79,-0.5119556033548542,6
2,75,-0.5622065153600826,7
2,83,-0.7456955107024883,8
2,22,-0.7655269581446316,9
3,2,21.34151557893856,0
3,3,7.270108936530617,1
3,60,7.177272362557872,2
3,13,5.561953897948698,3
3,78,5.024889765948697,4
3,51,5.01015730987883,5
3,69,4.2038422435064,6
4,3,28.069644498425006,0
4,86,8.156100242517955,1
4,65,7.8025100266272025,2
4,20,7.207637420886957,3
4,23,6.526857665952308,4
4,8,6.40898228600642,5
4,54,5.388563392166979,6
4,22,4.601683305403406,7
4,2,4.033036888076224,8
4,77,3.9619840404886384,9
5,3,17.104740372699634,0
5,27,6.1488685486642085,1
5,79,5.914456191589046,2
5,95,5.7817474840374405,3
5,51,4.294093259995277,4
5,62,3.6319302554889323,5
5,13,2.9754615543750864,6
5,43,2.734526611845089,7
5,55,2.6981137799404338,8
5,65,2.468061607681149,9
6,4,10.728884566642048,0
6,0,8.978042147630207,1
6,62,5.3227611709309475,2
7,4,27.67670403032138,0
7,22,5.485545527939917,1
7,10,5.318297890453121,2
7,88,3.6879163960980925,3
8,4,37.02385487659431,0
8,22,9.3730844531745,1
8,59,7.173568184849733,2
8,44,6.151851693186103,3
8,8,5.495147468690029,4
8,17,5.229672359863101,5
8,54,4.382737666573836,6
8,56,4.353361915847456,7
8,31,4.353361915847456,8
8,12,4.20070648502123,9
9,5,17.326167346983453,0
9,46,12.542020344515176,1
9,36,8.935694742245985,2
9,14,5.450108089721137,3
9,82,4.641877063949657,4
9,72,4.6354674407608085,5
9,43,4.382737666573836,6
9,18,4.334918897440977,7
9,92,4.214149252586252,8
9,37,4.128941906988767,9
10,6,24.767207249801395,0
10,21,5.818273470439203,1
10,57,5.442080556754502,2
10,78,5.024889765948697,3
11,6,20.488738198154017,0
11,21,11.636546940878405,1
11,44,6.336591852287243,2
11,57,5.442080556754502,3
11,78,4.794523571671623,4
11,61,4.6555263839020755,5
11,7,4.42511444609547,6
11,9,3.8078192603043766,7
11,40,3.80231784897414,8
11,85,3.7283219958729643,9
12,6,13.906894626057076,0
12,21,10.806939268913888,1
12,57,5.442080556754502,2
12,22,5.1063269260843,3
12,31,4.353361915847456,4
12,65,3.955663303678876,5
13,6,13.131444661389096,0
13,44,5.414322600472419,1
13,21,4.631099888501877,2
13,57,4.364633881777449,3
13,9,3.8078192603043766,4
13,40,3.80231784897414,5
13,85,3.7283219958729643,6
13,41,3.7251578444541305,7
13,78,3.7222428506250367,8
13,61,3.638121701574669,9
14,7,15.294309110831431,0
14,65,5.09584102047364,1
15,7,8.919081510163972,0
15,59,6.730040919559135,1
15,98,5.479039035272401,2
15,16,3.9351926169370257,3
15,86,3.893720163330448,4
15,62,3.8736427422772337,5
15,49,3.8248263739676913,6
15,95,3.7802705268080548,7
15,94,3.643861244912829,8
15,89,3.3397174245778425,9
16,8,11.904129754696449,0
16,97,10.342723263360785,1
16,56,6.037482136977223,2
16,39,4.839967641961384,3
16,59,4.557965530772578,4
16,48,4.2121984457010795,5
16,10,3.9239150564323855,6
16,43,3.4737904866042144,7
16,51,3.4048641426125923,8
16,63,3.4048641426125923,9
17,8,8.085845938339126,0
17,37,4.128941906988767,1
17,36,4.02250285499097,2
17,97,3.6891480341311476,3
17,32,3.538609704019319,4
17,53,3.202600375605669,5
17,22,2.784201862863619,6
17,20,2.699314921085716,7
17,46,2.619451032531364,8
17,90,2.574084868662097,9
18,25,12.87074225953739,0
18,55,12.068042361523363,1
18,9,10.288551628565108,2
18,47,9.378315857141192,3
18,82,8.073460126470616,4
18,67,7.483737669085979,5
18,88,7.271548466420374,6
18,93,7.073581716370624,7
18,66,6.783055227171804,8
18,40,6.159979340441713,9
19,9,13.272194494245133,0
19,25,12.870742259537392,1
19,51,11.903718050122777,2
19,62,9.520180144589727,3
19,93,9.505139912635759,4
19,47,9.378315857141192,5
19,32,9.294143716751918,6
19,18,9.144409365813756,7
19,55,8.791361551971805,8
19,84,8.746409307497368,9
20,25,10.268939094803281,0
20,9,9.965114816638312,1
20,96,5.49455383442109,2
20,72,4.148369388520418,3
20,82,3.4696466733484055,4
20,88,3.4329688266420537,5
21,10,29.614848764826107,0
21,17,13.794571111645517,1
21,52,6.858111360898968,2
21,5,6.519295810167909,3
21,11,6.199188364888393,4
21,40,6.159979340441713,5
21,47,5.70970123073819,6
21,85,5.441317431244478,7
21,67,5.365629669616315,8
21,55,5.2076068929797446,9
22,11,23.225939331821976,0
22,19,9.190453186721182,1
22,53,5.701625379237344,2
22,80,4.698702041819131,3
22,87,4.430430294129416,4
22,27,4.284751195567584,5
22,67,4.192802760041766,6
22,79,3.6857753697754982,7
22,75,3.388948062912159,8
22,95,3.265922520979708,9
23,11,12.898896655317515,0
23,19,6.235036643471139,1
23,49,5.413645943970083,2
23,78,5.351617057157817,3
23,38,5.087076267018061,4
23,83,4.9794325769460706,5
23,94,4.767462375458136,6
23,87,4.373322471340453,7
23,7,4.175965271612011,8
23,17,3.9405968886041856,9
24,11,13.958113147171224,0
24,19,6.235036643471139,1
24,90,5.594325955808376,2
24,79,5.099184505957596,3
24,87,4.977265165233761,4
24,37,4.647587700690122,5
24,27,4.284751195567584,6
24,98,3.7722631130057804,7
24,68,3.765770098096679,8
24,75,3.388948062912159,9
25,12,23.562243069202733,0
25,92,20.437780724168135,1
25,46,13.375198564534337,2
25,82,11.32631275148635,3
25,23,9.81641938074717,4
25,62,8.595607401224386,5
25,55,8.341088261847933,6
25,85,7.893994384705332,7
25,51,7.629339231167098,8
25,67,7.3911708618623795,9
26,46,21.155596469783124,0
26,12,17.174216157920686,1
26,82,16.94544014761176,2
26,92,13.120701034415386,3
26,32,13.041991073905482,4
