qid,docno,score,rank
0,0,11.183230648625432,0
0,11,7.023971447536047,1
0,35,6.589700464085721,2
0,17,5.170622392512614,3
0,94,4.785230317116024,4
0,68,4.568097343430585,5
0,71,4.561786294711563,6
0,76,4.527384881117406,7
0,89,3.4239271582482353,8
0,98,3.355873500354775,9
1,1,8.798044181868965,0
1,95,4.037569938208496,1
1,7,3.689075501541419,2
1,40,3.6339406549661124,3
1,20,2.6095269569516564,4
1,30,2.6095269569516564,5
1,36,2.6076612110708424,6
1,33,2.5946753197243244,7
1,49,2.592830742995377,8
1,50,2.5854785882178364,9
2,2,11.207834585151218,0
2,24,8.967733463284686,1
2,36,6.14979444191878,2
2,71,3.3400610083360154,3
2,87,3.127854208985088,4
2,90,-0.5938709229330167,5
2,79,-0.6016171498151972,6
2,75,-0.6087212972876008,7
2,22,-0.6288132599247247,8
2,27,-0.6306232492049028,9
3,2,15.374779311276043,0
3,60,7.429027609850851,1
3,78,5.9049258164486185,2
3,3,4.974010328326161,3
3,13,4.860533523388735,4
3,51,4.809104777200067,5
3,69,4.7127000061586415,6
4,3,20.276696230141482,0
4,86,8.89095642171295,1
4,65,8.059445484560982,2
4,20,6.297716797651111,3
4,23,5.39951632843262,4
4,54,5.080448550358659,5
4,8,4.923718843342455,6
4,77,4.677136138397207,7
4,22,4.025370252458315,8
4,55,3.1709154963675075,9
5,3,12.641305189217391,0
5,95,8.392386536278565,1
5,79,6.650369142151636,2
5,27,4.906003173816561,3
5,51,4.200315655409244,4
5,62,3.6159267859549495,5
5,13,2.600224830689141,6
5,43,2.578168010653897,7
5,55,2.574528203268466,8
5,65,2.5493344977145185,9
6,4,8.722210570997921,0
6,0,5.538510158596691,1
6,62,5.289527295853221,2
7,4,21.999340760613386,0
7,22,4.505894572608505,1
7,10,4.492998949200776,2
7,88,4.313976658833956,3
8,4,29.70953140620366,0
8,22,7.699166865181604,1
8,59,7.489578102118893,2
8,44,5.830074214529733,3
8,8,4.221662649561516,4
8,17,4.2034481732796065,5
8,54,4.132135340026701,6
8,56,4.129216445509381,7
8,31,4.129216445509381,8
8,61,4.111789311656466,9
9,5,13.104571197737389,0
9,46,11.08850399443587,1
9,36,7.876977131100442,2
9,82,5.379873679489153,3
9,92,5.310463062694597,4
9,14,4.9008353828496265,5
9,72,4.816267466779542,6
9,96,4.401468601081055,7
9,97,4.370750274258816,8
9,43,4.132135340026701,9
10,6,19.341302837191524,0
10,78,5.9049258164486185,1
10,21,4.881414334306474,2
10,57,4.850159965008495,3
11,6,16.518991999938404,0
11,21,9.762828668612949,1
11,44,5.8657685568106634,2
11,78,5.257140162057027,3
11,57,4.850159965008495,4
11,87,4.632641951175576,5
11,61,4.598030831068527,6
11,85,4.475878726631229,7
11,95,4.037569938208496,8
11,7,3.689075501541419,9
12,6,11.127152693228963,0
12,21,9.066804529776359,1
12,57,4.850159965008495,2
12,22,4.194399748396352,3
12,31,4.129216445509381,4
12,65,4.085922689298906,5
13,6,10.954335082782688,0
13,44,4.9917393291856245,1
13,85,4.475878726631229,2
13,78,4.113459651689274,3
13,95,4.037569938208496,4
13,57,3.8362430432904526,5
13,21,3.7782607300346944,6
13,40,3.6339406549661124,7
13,61,3.5903319878658038,8
13,9,3.305537611182872,9
14,7,11.658906050415837,0
14,65,5.263646283355064,1
15,59,7.05761816784228,0
15,7,6.670329616638728,1
15,98,6.2238537025870855,2
15,95,5.179112672139475,3
15,94,4.5831850304557715,4
15,86,4.34381772887508,5
15,89,4.00791332289847,6
15,62,3.8494567690842887,7
15,88,3.7648330274918744,8
15,91,3.6789039470118685,9
16,97,13.915802888075703,0
16,8,9.14538149290397,1
16,56,5.818468044004861,2
16,59,4.758752959452368,3
16,39,4.173437494012983,4
16,48,4.114683611459086,5
16,10,3.314997878729526,6
16,43,3.275161217843792,7
16,51,3.268230397011514,8
16,63,3.268230397011514,9
17,8,6.211974106698993,0
17,97,4.370750274258816,1
17,37,3.9932908081124863,2
17,36,3.6975718322387303,3
17,32,3.196355303598733,4
17,53,3.1630483971791095,5
17,90,3.0805062416538704,6
17,94,3.040829856810925,7
17,22,2.286977657741734,8
17,20,2.280432452979196,9
18,55,11.716829593207972,0
18,25,11.103272877995058,1
18,82,9.027969826467226,2
18,47,8.998841139275873,3
18,9,8.931409830124196,4
18,96,8.891113170312792,5
18,93,8.511446900979822,6
18,88,8.317196640884,7
18,67,7.7074933808357855,8
18,66,6.810510025595718,9
19,93,11.790350584103013,0
19,51,11.614683070848857,1
19,9,11.521486468912565,2
19,25,11.103272877995058,3
19,84,10.877688855678318,4
19,62,9.47516652053791,5
19,82,9.027969826467224,6
19,47,8.998841139275873,7
19,55,8.545914096840466,8
19,88,8.317196640884,9
20,25,8.675394555310797,0
20,9,8.650636906416771,1
20,96,8.021146243822864,2
20,72,4.377123391290693,3
20,82,4.021274272867435,4
20,88,4.015749219344423,5
21,10,26.314201891178705,0
21,17,11.087647705321995,1
21,52,6.9307526009614495,2
21,40,6.035021417140715,3
21,85,5.949483847800998,4
21,47,5.522116308583219,5
21,67,5.484324222845038,6
21,91,5.390420395299043,7
21,93,5.1648926314997095,8
21,55,5.077836537912043,9
22,11,19.540191580331456,0
22,19,8.045954893074281,1
22,53,5.626429064414376,2
22,80,5.382193758355335,3
22,87,5.340715974076031,4
22,95,4.945611800275994,5
22,67,4.400771718910091,6
22,79,4.331285092481768,7
22,98,4.097792755025459,8
22,27,3.6779150944954266,9
23,11,10.769564203216808,0
23,94,6.059862659473461,1
23,78,6.021201215233895,2
23,83,5.761071065297141,3
23,19,5.376386296223698,4
23,87,5.342373018376772,5
23,49,4.856025567114568,6
23,38,4.825153384299394,7
23,7,3.1833531295011825,8
23,73,3.1719691657571496,9
24,11,12.200403762951016,0
24,90,6.504955336842533,1
24,87,5.881262662696021,2
24,79,5.670004736803799,3
24,19,5.376386296223698,4
24,98,5.291314440613737,5
24,37,4.302261284177198,6
24,68,4.201077177818689,7
24,27,3.6779150944954266,8
24,75,3.5874731473326245,9
25,92,23.595638688637948,0
25,12,20.55454817436332,1
25,82,12.797982685379324,2
25,46,11.911109520599908,3
25,96,9.436543458321093,4
25,85,8.893941062453061,5
25,62,8.566343980076077,6
25,23,8.12089361310642,7
25,55,8.110174811801723,8
25,93,8.090976153152258,9
26,82,19.310476481238148,0
26,46,18.665211054219576,1
26,92,15.722219828703885,2
26,12,15.309898647287028,3
26,32,11.390990281140558,4
26,96,9.436543458321093,5
26,62,9.1217448739951,6
26,85,8.893941062453061,7
26,95,8.543584941177329,8
26,23,8.12089361310642,9
27,13,30.197218845536717,0
27,44,7.413192181559354,1
27,23,4.888414530135464,2
27,95,4.037569938208496,3
27,7,3.689075501541419,4
27,40,3.6339406549661124,5
27,20,2.6095269569516564,6
27,30,2.6095269569516564,7
27,36,2.6076612110708424,8
27,33,2.5946753197243244,9
28,14,21.917182603237308,0
28,18,10.21234803195587,1
28,55,9.65111932453505,2
28,64,9.256779063355813,3
28,34,8.79132277804629,4
28,12,8.722920079720833,5
28,36,8.572005990569235,6
28,92,8.075764161594964,7
28,97,7.354643790716189,8
28,84,7.168631630811291,9
29,71,11.36485392650594,0
29,6,9.409984051617496,1
29,78,9.097876726081736,2
29,15,6.2698660594203215,3
29,48,6.203665420029116,4
29,3,5.4940614835389905,5
29,5,5.4442677871884975,6
29,27,5.4189439297879485,7
29,60,5.250596037850182,8
29,86,5.209030953984314,9
30,15,31.848040203610907,0
30,80,23.16326529974607,1
30,53,15.87918596915787,2
30,97,13.312766775005876,3
30,75,11.77036833049054,4
30,81,10.741469569607824,5
30,98,8.035944480809698,6
30,89,6.516816803027756,7
30,28,5.679929303975234,8
30,73,5.36806444376319,9
31,15,10.341144348627036,0
31,85,8.722146112385593,1
31,75,8.56945853466769,2
31,53,8.500587281136687,3
31,36,8.329006891841345,4
31,97,7.056678056576672,5
31,65,6.6352571870134245,6
31,26,6.622511176710349,7
31,87,6.450399783449178,8
31,78,6.377005798824911,9
32,15,9.252699190888155,0
32,78,4.997800772627887,1
32,8,3.181054099923402,2
32,26,3.1402321262305857,3
32,16,3.1335301086162217,4
32,63,3.107005691269014,5
32,48,3.100444601720854,6
32,60,3.0723305170351876,7
32,81,3.046827839371713,8
32,87,2.992998816776519,9
33,16,12.09199571593841,0
33,83,9.512632492052665,1
33,29,8.243291944828908,2
33,63,8.046154119339494,3
33,70,7.07905083980959,4
33,93,6.635737255112394,5
33,94,6.567328931791355,6
33,98,6.422060660919557,7
33,89,5.71977751824709,8
33,17,5.659840709767799,9
34,74,7.7650961954927835,0
34,33,7.533070328766797,1
34,77,7.342108814613646,2
34,28,6.8405415894709645,3
34,81,6.686241256908564,4
34,16,6.119169082271933,5
34,36,4.179405298861711,6
34,46,4.170459978134622,7
34,43,4.132135340026701,8
34,86,4.043527360766829,9
35,17,13.05673993430049,0
35,75,5.974653655534556,1
35,65,4.7654055304089855,2
35,82,4.690006178874126,3
36,96,11.884982185129825,0
36,67,9.561696874629801,1
36,82,8.559155698108674,2
36,88,7.849026642464309,3
36,41,7.085500539776841,4
36,40,6.035021417140715,5
36,85,5.949483847800998,6
36,47,5.522116308583219,7
36,91,5.390420395299043,8
36,93,5.1648926314997095,9
37,21,5.391784236269027,0
37,48,5.300697234277554,1
37,19,4.4172346972503895,2
37,56,4.3842588011094135,3
37,20,3.9210668425381567,4
37,61,3.85487224352608,5
37,75,3.806674652353633,6
37,80,3.75966741026189,7
37,90,3.713806957588472,8
37,97,3.5525098790905147,9
38,19,17.321272621068008,0
38,90,-0.5938709229330167,1
38,79,-0.6016171498151972,2
38,75,-0.6087212972876008,3
38,22,-0.6288132599247247,4
38,27,-0.6306232492049028,5
38,6,-0.6338159300789928,6
38,2,-0.6365783558139818,7
38,0,-0.6445376289592429,8
38,83,-0.8527664301595692,9
39,19,5.215986293958206,0
39,56,5.168042842009335,1
39,54,3.8983647104960664,2
39,87,3.6626060572716836,3
39,47,3.1202115310074676,4
39,5,2.298800862445877,5
39,83,2.1619677691366865,6
39,26,2.1251407617747065,7
39,90,1.9789415287561067,8
39,77,1.9393696630056778,9
40,19,6.141013103315616,0
41,20,5.746637143835878,0
41,78,4.761245306080865,1
41,95,4.037569938208496,2
41,40,3.6339406549661124,3
41,60,2.942861931563401,4
41,63,2.8218949745818183,5
41,48,2.81688465947725,6
41,7,2.666482350561778,7
41,96,2.6459896444955646,8
41,36,2.6076612110708424,9
42,21,14.8019290889909,0
42,22,6.171858055235458,1
42,47,6.093160515097412,2
42,66,6.033325212096656,3
42,17,5.4150472333962085,4
42,89,5.110057121554021,5
42,95,4.037569938208496,6
42,7,3.689075501541419,7
42,40,3.6339406549661124,8
42,20,2.6095269569516564,9
43,44,5.830074214529733,0
43,21,4.185390195469885,1
43,26,4.167486707811737,2
43,56,4.129216445509381,3
43,31,4.129216445509381,4
43,63,4.123391010269613,5
43,61,4.111789311656466,6
43,58,4.097378674764958,7
43,59,4.080218685633244,8
43,73,4.0323701155089315,9
44,21,8.474020827467132,0
44,47,6.093160515097412,1
44,44,4.956044986904694,2
44,48,4.1461683067241175,3
44,26,3.152395343355857,4
44,31,3.1191947810735607,5
44,61,3.1040904684537423,6
44,73,3.03537133947977,7
44,56,3.0326197760012557,8
44,63,2.9679487507474707,9
45,22,9.394996374628125,0
45,87,7.994060063914825,1
45,65,7.893652070786388,2
45,21,7.297745595512252,3
45,33,6.65869007805407,4
45,78,6.596483769333155,5
45,98,6.0791661534480745,6
45,94,5.4709277001021,7
45,7,5.107221823300105,8
45,89,4.265773613384784,9
46,80,9.264103254918004,0
46,21,8.53385767489362,1
46,97,6.88482461445694,2
46,1,6.316902187467049,3
46,44,5.830074214529733,4
46,91,4.777439330525132,5
46,65,4.245124375043159,6
46,89,4.121254901411191,7
46,82,4.021274272867435,8
46,78,4.012992382059298,9
47,96,8.60575501031478,0
47,36,7.7661085262709335,1
47,82,7.199277321995993,2
47,32,6.9076147133769705,3
47,40,6.594351151876816,4
47,23,6.1674326764357374,5
47,85,5.949483847800998,6
47,62,5.619623680762799,7
47,47,5.522116308583219,8
47,67,5.484324222845038,9
48,23,10.597997045780527,0
48,96,8.266636963070962,1
48,66,7.454923213872364,2
48,36,6.300450861956108,3
48,42,6.251286232110423,4
48,43,6.229191428713827,5
48,40,6.035021417140715,6
48,85,5.949483847800998,7
48,95,5.787361511370754,8
48,47,5.522116308583219,9
49,24,26.206170489151567,0
49,87,13.620137134907363,1
49,2,13.294690351752113,2
49,38,10.60697453987937,3
49,94,10.057988060168235,4
49,65,8.010079939822624,5
49,61,7.292139530532626,6
49,63,6.354221624575072,7
49,19,5.376386296223698,8
49,73,5.323553268375334,9
50,24,9.702984997745247,0
50,89,8.135370938383103,1
50,96,6.476631419715795,2
50,81,6.366638900843324,3
50,80,6.362931228568004,4
50,67,5.699763371659521,5
50,90,5.695282893981979,6
50,76,4.963804190615381,7
50,25,4.877921749208334,8
50,75,4.627354647757862,9
51,24,28.083978570317505,0
51,2,13.294690351752113,1
51,87,8.899716432645763,2
51,47,7.510530865247286,3
51,89,5.110057121554021,4
51,95,4.124152151897033,5
52,25,46.12703427280732,0
