qid,docno,score,rank
0,0,16.716509908853425,0
0,11,8.393238651186419,1
0,35,7.096746493273622,2
0,17,6.226258330791143,3
0,68,4.153283908844524,4
0,71,4.112357388574888,5
0,7,4.0060940830246485,6
0,76,3.9009379417328,7
0,94,3.522998432397401,8
0,37,3.457863390690863,9
1,1,11.675548236949338,0
1,7,4.427639747088217,1
1,40,3.870054517744086,2
1,95,3.320434503085366,3
1,20,3.0135824041319554,4
1,30,3.0135824041319554,5
1,36,2.994008979808751,6
1,33,2.863804723668886,7
1,49,2.8461228742430773,8
1,50,2.7775262952610973,9
2,2,14.261590626119226,0
2,24,10.074777373890022,1
2,36,7.060940165429549,2
2,71,2.9373953832909345,3
2,87,2.3981321696518663,4
2,90,-0.4795591824874925,5
2,79,-0.5225460531175963,6
2,75,-0.5681100041778122,7
2,22,-0.7435432774719054,8
2,27,-0.7640600567174255,9
3,2,20.2716695359009,0
3,60,7.371665401063755,1
3,3,6.840684058851319,2
3,13,5.45490421668308,3
3,78,5.128835971988579,4
3,51,4.981834364915061,5
3,69,4.26648936074699,6
4,3,26.979152124668765,0
4,86,8.382025196711734,1
4,65,7.836483811820816,2
4,20,7.183317918324632,3
4,23,6.346659814301865,4
4,8,6.156434634599983,5
4,54,5.344485554221137,6
4,22,4.633183853036005,7
4,77,4.046115910287536,8
4,2,3.830861529902911,9
5,3,16.591253433963537,0
5,79,6.128056495233329,1
5,95,6.079234370370404,2
5,27,5.944089546283427,3
5,51,4.439748631057663,4
5,62,3.714143637441056,5
5,13,2.918193512090265,6
5,43,2.7121584940215686,7
5,55,2.6806149750301485,8
5,65,2.4788080719109695,9
6,4,10.698862135115961,0
6,0,8.278874222973018,1
6,62,5.318217216082005,2
7,4,27.322325764535847,0
7,22,5.328016808776053,1
7,10,5.188688524188204,2
7,88,3.762163554230562,3
8,4,36.704849684191636,0
8,22,9.103917060250168,1
8,59,7.214966387453435,2
8,44,6.255210453668334,3
8,8,5.278609721288256,4
8,17,5.06162551046646,5
8,54,4.346887369088759,6
8,56,4.321461468099722,7
8,31,4.321461468099722,8
8,61,4.174940589524554,9
9,5,16.598991591920626,0
9,46,12.450412974570298,1
9,36,8.93050033997434,2
9,14,5.506471185853275,3
9,72,4.762991364360012,4
9,82,4.730115510441787,5
9,43,4.346887369088759,6
9,92,4.335875176265242,7
9,37,4.299855535590721,8
9,18,4.200627086587163,9
10,6,24.076052737518545,0
10,21,5.6702818630644245,1
10,57,5.353236650748581,2
10,78,5.128835971988579,3
11,6,20.213865876119844,0
11,21,11.340563726128849,1
11,44,6.268172684494411,2
11,57,5.353236650748581,3
11,78,5.0124148153764665,4
11,61,4.756566526063728,5
11,7,4.427639747088217,6
11,85,3.8880676583390703,7
11,40,3.870054517744086,8
11,87,3.7965350006777636,9
12,6,13.67154524795265,0
12,21,10.532057670217316,1
12,57,5.353236650748581,2
12,22,4.959688248818577,3
12,31,4.321461468099722,4
12,65,3.972887101523265,5
13,6,13.165356467758679,0
13,44,5.330408162076098,1
13,21,4.438723719548722,2
13,57,4.243714861733492,3
13,85,3.8880676583390703,4
13,78,3.8798952887567575,5
13,40,3.870054517744086,6
13,9,3.7307284409239805,7
13,61,3.703315388945154,8
13,41,3.6607610865098015,9
14,7,14.672162541524223,0
14,65,5.118029394166151,1
15,7,8.48367697443556,0
15,59,6.716564120487785,1
15,98,5.882194159678837,2
15,95,3.989645430265963,3
15,86,3.9493703658122534,4
15,62,3.870335876318647,5
15,94,3.8387200350180297,6
15,16,3.821284378701727,7
15,49,3.702112683520032,8
15,89,3.472905209752646,9
16,8,11.43504435588824,0
16,97,11.000347718515483,1
16,56,6.151053387834819,2
16,39,4.737085285383119,3
16,59,4.584269257961249,4
16,48,4.198666835771062,5
16,10,3.8282874413161814,6
16,43,3.4453752740544417,7
16,51,3.385616088358851,8
16,63,3.385616088358851,9
17,8,7.767221028761747,0
17,37,4.299855535590721,1
17,36,4.131879667193895,2
17,97,3.9520058157766473,3
17,32,3.5772026236726617,4
17,53,3.272107273548956,5
17,22,2.704247781520818,6
17,90,2.6835639223480703,7
17,20,2.633531374643275,8
17,46,2.5664192018114034,9
18,25,12.723834555441522,0
18,55,12.375374142925438,1
18,9,10.080255798048142,2
18,47,9.67630080551974,3
18,82,8.344980749252816,4
18,67,7.74813763117854,5
18,88,7.477904193946024,6
18,93,7.444048905680363,7
