qid,docno,score,rank
0,0,12.209413878661536,0
0,11,7.486887089606553,1
0,35,6.970788344677589,2
0,17,5.403235423238269,3
0,68,4.455114326987896,4
0,71,4.438614657997635,5
0,94,4.386198019258402,6
0,76,4.350007446735208,7
0,89,3.6110088555466353,8
0,37,3.473195779047951,9
1,1,9.775846504684587,0
1,95,4.034308973988364,1
1,7,4.0071713524285935,2
1,40,3.8331271258896376,3
1,20,2.701498997773776,4
1,30,2.701498997773776,5
1,36,2.6959972398269367,6
1,33,2.658103575102547,7
1,49,2.6527769777995776,8
1,50,2.6316823713249904,9
2,2,12.122683604094778,0
2,24,9.189932319862546,1
2,36,6.358122278510067,2
2,71,3.171389677477777,3
2,87,2.8203271180234424,4
2,90,-0.5599777288266837,5
2,79,-0.5793567786493606,6
2,75,-0.5978691999655571,7
2,22,-0.6544547679159651,8
2,27,-0.659885649608537,9
3,2,16.37944889441117,0
3,60,7.691597003324826,1
3,78,5.6864382942407605,2
3,3,5.344310289346392,3
3,13,4.998836755915316,4
3,51,4.851819263214959,5
3,69,4.590787141887185,6
4,3,22.016525887963645,0
4,86,8.998096899895355,1
4,65,8.001638407148606,2
4,20,6.664197401461656,3
4,23,5.612180996823794,4
4,8,5.187462341208013,5
4,54,5.144989672786941,6
4,77,4.498975520783274,7
4,22,4.329056213192053,8
4,55,3.3352351051427442,9
5,3,13.784029269378864,0
5,95,7.75484232169942,1
5,79,6.745245996262436,2
5,27,5.1336532476676675,3
5,51,4.515999756554781,4
5,62,3.778424124163527,5
5,13,2.674212490202178,6
5,43,2.610920602391992,7
5,55,2.600662079979548,8
5,65,2.5310491731296287,9
6,4,9.52239931403539,0
6,0,6.046728796190033,1
6,62,5.2967828160127715,2
7,4,23.883776435539282,0
7,22,4.689634228011222,1
7,10,4.6513534286089335,2
7,88,4.159079078358771,3
8,4,32.331043284064805,0
8,22,8.013120563809208,1
8,59,7.417888173537774,2
8,44,6.161350124557888,3
8,8,4.447799866049669,4
8,17,4.392550518192797,5
8,54,4.18462925866939,6
8,56,4.176392199861316,7
8,31,4.176392199861316,8
8,61,4.127642881743999,9
9,5,13.844633041815758,0
9,46,11.591920808428142,1
9,36,8.354608151239301,2
9,14,5.239610002252991,3
9,82,5.198549668344812,4
9,92,5.0237388234219935,5
9,72,4.98194214407007,6
9,97,4.645535565739824,7
9,37,4.3733273234797085,8
9,96,4.264357037066537,9
