qid,docno,score,rank
0,0,17.150137334202157,0
0,11,8.580689167887915,1
0,35,7.269094605669614,2
0,17,6.291901126051288,3
0,68,4.134100212293087,4
0,71,4.091757268074447,5
0,7,4.059711676991927,6
0,76,3.8735487175574597,7
0,37,3.5806987348740393,8
0,94,3.4761421677907953,9
1,1,12.183541982230722,0
1,7,4.57671681333547,1
1,40,3.960548800311618,2
1,95,3.3650682008359234,3
1,20,3.037617513304157,4
1,30,3.037617513304157,5
1,36,3.0168499625703156,6
1,33,2.8790650365061956,7
1,49,2.860402225295082,8
1,50,2.7881093689289043,9
2,2,14.655342510987039,0
2,24,10.118116813026274,1
2,36,7.114807342744869,2
2,71,2.8918503304791825,3
2,87,2.32619259751608,4
2,90,-0.4748880322799373,5
2,79,-0.519059880800929,6
2,75,-0.5661797412059006,7
2,22,-0.750541112308195,8
2,27,-0.7724120189266015,9
3,2,20.6070683494246,0
3,60,7.503895341096184,1
3,3,6.974437433520178,2
3,13,5.489206008542693,3
3,78,5.094618880737773,4
3,51,4.9909949552274995,5
3,69,4.245945673352181,6
4,3,27.72540536522439,0
4,86,8.468942720905682,1
4,65,7.825420972756776,2
4,20,7.333981549949053,3
4,23,6.404064914052293,4
4,8,6.2362203230122395,5
4,54,5.358717275029466,6
4,22,4.771728736209581,7
4,77,4.018411335243313,8
4,2,3.894243897577538,9
5,3,17.10716029416696,0
5,79,6.20581009650406,1
5,95,6.030655550897956,2
5,27,6.009064558158545,3
5,51,4.590235368991298,4
5,62,3.7904449863776284,5
5,13,2.9365438373171777,6
5,43,2.7193806451684392,7
5,55,2.686271468788655,8
5,65,2.475308714874229,9
6,4,11.080849084555393,0
6,0,8.493628793973063,1
6,62,5.319691675325623,2
7,4,28.178760395371118,0
7,22,5.378161276169477,1
7,10,5.23007139627042,2
7,88,3.7377317141423214,3
8,4,37.92272817899121,0
8,22,9.189598297484295,1
8,59,7.201473127634765,2
8,44,6.405223026510126,3
8,8,5.347019041855984,4
8,17,5.114989702797499,5
8,54,4.358462606180243,6
8,56,4.3317673797523115,7
8,31,4.3317673797523115,8
8,61,4.178219853746309,9
9,5,16.828303444951665,0
9,46,12.639077990914933,1
9,36,9.129491161622092,2
9,14,5.65963785645165,3
9,72,4.847242791910609,4
9,82,4.701101143607474,5
9,37,4.484463061259025,6
9,43,4.358462606180243,7
9,92,4.295589999655382,8
9,18,4.24330687700927,9
10,6,24.577092156631863,0
10,21,5.717498856203793,1
10,57,5.381762361774687,2
10,78,5.094618880737773,3
11,6,20.77601597754642,0
11,21,11.434997712407586,1
11,44,6.2902241500349625,2
11,57,5.381762361774687,3
11,78,5.136557066066457,4
11,61,4.856890709370905,5
11,7,4.57671681333547,6
11,40,3.960548800311618,7
11,85,3.9223219210451474,8
11,87,3.7618399722596076,9
12,6,14.028848411818455,0
12,21,10.619759147280988,1
12,57,5.381762361774687,2
12,22,5.006366203224573,3
12,31,4.3317673797523115,4
12,65,3.9672785388465384,5
13,6,13.63013277725414,0
13,44,5.3299701414882925,1
13,21,4.428254811352687,2
13,57,4.2309415960378765,3
13,40,3.960548800311618,4
13,78,3.959845277137471,5
13,85,3.9223219210451474,6
13,61,3.769043415699409,7
13,9,3.755413454869221,8
13,41,3.681423659766395,9
14,7,14.868534877637556,0
14,65,5.110804223174631,1
15,7,8.560396170048907,0
15,59,6.649823601329531,1
15,98,6.142083105282625,2
15,95,3.9962868784592107,3
15,86,3.9311285301155316,4
15,94,3.8798617021241864,5
15,62,3.87140891494736,6
15,16,3.8062601140920442,7
15,49,3.6737392264487276,8
15,89,3.4944794765200595,9
16,8,11.583239364868223,0
16,97,11.11831854341435,1
16,56,6.291266940890038,2
16,39,4.77000580155689,3
16,59,4.5756958658129525,4
16,48,4.203050674369467,5
16,10,3.8588203069409746,6
16,43,3.454549893104826,7
16,51,3.391841554656782,8
16,63,3.391841554656782,9
17,8,7.867882062884815,0
17,37,4.484463061259025,1
17,36,4.294262311376103,2
17,97,4.0920533096838065,3
