qid,docno,score,rank
0,0,13.83296997689469,0
0,11,7.694958025495911,1
0,35,6.780654910162312,2
0,17,5.7331316639932,3
0,68,4.318497339114429,4
0,71,4.2904406893914,5
0,76,4.142420805996754,6
0,94,3.9634577053276407,7
0,7,3.612718295776827,8
0,49,3.3013252310822447,9
1,1,10.102332909203456,0
1,7,4.023711892365069,1
1,40,3.716222992293503,2
1,95,3.5278395191305907,3
1,20,2.8290330905381342,4
1,30,2.8290330905381342,5
1,36,2.8181034845588684,6
1,33,2.743898586261133,7
1,49,2.7336156994052376,8
1,50,2.69324348137499,9
2,2,12.68331584310748,0
2,24,9.589636056426018,1
2,36,6.646092319245397,2
2,71,3.1155420606465047,3
2,87,2.6984760742112157,4
2,90,-0.5218811250722264,5
2,79,-0.5531767368507673,6
2,75,-0.5845400129316127,7
2,22,-0.6904677866607157,8
2,27,-0.7015222899795529,9
3,2,17.873322631025538,0
3,60,7.300980350339726,1
3,3,5.906769797996182,2
3,78,5.429478856266453,3
3,13,5.187641353478981,4
3,51,4.907572736075095,5
3,69,4.443751134046788,6
4,3,23.521315356705735,0
4,86,8.507321051971108,1
4,65,7.928896806952639,2
4,20,6.720918657343271,3
4,23,5.9099059877306175,4
4,8,5.56902127534901,5
4,54,5.2299718874226375,6
4,22,4.2942770586893415,7
4,77,4.2899597069645665,8
4,2,3.3776312285220906,9
5,3,14.523537779925535,0
5,95,6.842599447343088,1
5,79,6.260861715845521,2
5,27,5.457570087182875,3
5,51,4.246686809022437,4
5,62,3.623910852669463,5
5,13,2.775216711317196,6
5,43,2.6540464061623714,7
5,55,2.634872629017915,8
5,65,2.5080398145883023,9
6,4,9.622038216356785,0
6,0,6.850797157618416,1
6,62,5.306092195113246,2
7,4,24.5025006166044,0
7,22,4.947693140007839,1
7,10,4.870937496614463,2
7,88,3.9764553570713317,3
8,4,32.95621304547821,0
8,22,8.454062665869746,1
8,59,7.328167930651469,2
8,44,5.98664224838169,3
8,8,4.77495361956823,4
8,17,4.660739073710051,5
8,54,4.253748748590237,6
8,56,4.238327746682008,7
8,31,4.238327746682008,8
8,61,4.148099773701281,9
9,5,14.922542431810065,0
9,46,11.76916901867347,1
9,36,8.369889055375422,2
9,14,5.160898161069101,3
9,82,4.9837025244549515,4
9,72,4.724138213068435,5
9,92,4.699211517646207,6
9,43,4.253748748590237,7
9,37,4.059983588934423,8
9,97,4.001128591207019,9
10,6,21.710185657320473,0
10,78,5.429478856266453,1
10,21,5.308828451409584,2
10,57,5.129099186306333,3
11,6,18.282746831610275,0
11,21,10.617656902819167,1
11,44,6.092096938355711,2
11,57,5.129099186306333,3
11,78,5.015186161070284,4
11,61,4.626599987603301,5
11,87,4.108971260511741,6
11,85,4.068042133972925,7
11,7,4.023711892365069,8
11,40,3.716222992293503,9
12,6,12.356502716080563,0
12,21,9.860689249990632,1
12,57,5.129099186306333,2
12,22,4.605656552141067,3
12,31,4.238327746682008,4
12,65,4.019738011343118,5
13,6,11.946116070348973,0
13,44,5.194595447314651,1
13,21,4.1652059823613286,2
13,57,4.084382315711073,3
13,85,4.068042133972925,4
13,78,3.9083558204317477,5
13,40,3.716222992293503,6
13,61,3.614071483726467,7
13,9,3.538945116608782,8
13,95,3.5278395191305907,9
14,7,13.231439140928895,0
14,65,5.178384578563286,1
15,7,7.638060652685927,0
15,59,6.89017459443083,1
15,98,5.828497534297048,2
15,95,4.370489922075633,3
15,86,4.106472321725418,4
15,94,4.0619920080801695,5
15,62,3.861511884791073,6
15,16,3.679638795454738,7
15,89,3.643805751839249,8
15,49,3.5813842212425673,9
16,97,11.866120584602871,0
16,8,10.343974894917238,1
16,56,5.9259521749006305,2
16,59,4.656195629695835,3
16,39,4.482058028469539,4
16,48,4.162870037972076,5
16,10,3.5938462597622785,6
16,43,3.3715529104001423,7
16,51,3.3351484599850583,8
16,63,3.3351484599850583,9
17,8,7.026115231762377,0
17,37,4.059983588934423,1
17,97,4.001128591207019,2
17,36,3.8531993158868625,3
17,32,3.3587862392794587,4
17,53,3.182701511328645,5
17,90,2.8046181765447904,6
17,94,2.6473731942348033,7
17,22,2.511213586164635,8
17,20,2.4722560742394015,9
18,25,11.919845481061163,0
18,55,11.889801075394791,1
18,9,9.562066120747902,2
18,47,9.184435427676632,3
18,82,8.52195957959829,4
18,88,7.75841440474982,5
18,93,7.724236805620775,6
18,67,7.5936950200591395,7
18,96,7.229029895514115,8
18,66,6.7967540677204115,9
19,9,12.335030809297468,0
19,25,11.919845481061163,1
19,51,11.757394269928392,2
19,93,10.516601169084886,3
19,84,9.693957355846589,4
19,62,9.497615188494816,5
19,47,9.184435427676632,6
19,55,8.6668704008677,7
19,32,8.606853298410961,8
19,82,8.52195957959829,9
20,25,9.405144562721329,0
20,9,9.261467524057064,1
20,96,6.521692490260621,2
20,72,4.259677453297731,3
20,82,3.7251496855067736,4
20,88,3.7015609398854123,5
21,10,27.863156952258425,0
21,17,12.293867026652734,1
21,52,6.894240639940393,2
21,40,6.096860178642559,3
21,85,5.684065479660415,4
21,5,5.614886801245734,5
21,47,5.614342322249291,6
21,11,5.47950202030098,7
21,67,5.42432770858848,8
21,55,5.141903066003722,9
22,11,21.209195288600608,0
22,19,8.579192929251096,1
22,53,5.663754724661272,2
22,80,5.01670850214593,3
22,87,4.842209479948682,4
22,67,4.294270761149086,5
22,79,3.982542975321471,6
22,27,3.9582096057451728,7
22,95,3.933974900825701,8
22,75,3.4853859327039403,9
23,11,11.73493169473797,0
23,19,5.773963404917853,1
23,78,5.664117261861426,2
23,83,5.339776852967339,3
23,94,5.323775610676087,4
23,49,5.11969698093065,5
23,38,4.9526542724378615,6
23,87,4.808455647385377,7
23,7,3.612718295776827,8
23,17,3.5119014402153788,9
24,11,13.017304783994785,0
24,90,6.013950862964313,1
24,19,5.773963404917853,2
24,87,5.391633975156978,3
24,79,5.366387468068616,4
24,37,4.468262350192864,5
24,98,4.391503589179358,6
24,68,3.9715310883020036,7
24,27,3.9582096057451728,8
24,75,3.4853859327039403,9
25,12,21.943365211651138,0
25,92,21.89241053554487,1
25,46,12.596271125822167,2
25,82,12.01435061357735,3
25,23,8.888521650929547,4
25,62,8.580950741627877,5
25,85,8.360227355900642,6
25,55,8.223983320005198,7
25,96,7.80350138033778,8
25,51,7.519894979628102,9
26,46,19.827286909342426,0
