qid,docno,score,rank
0,0,59.25815857337547,0
0,801,26.982390887360815,1
0,1003,25.02650735196592,2
0,1207,16.847543875997253,3
0,1821,15.354829123765406,4
0,976,15.136956518053145,5
0,97,14.609941078774295,6
0,764,13.82372130906139,7
0,207,13.707031056461908,8
0,1559,13.243277933270768,9
1,0,42.28807810484601,0
1,199,13.032292143134061,1
1,1780,11.802173854485885,2
1,1022,11.614461622017046,3
1,1003,10.730102585651519,4
1,1124,10.694237832829211,5
1,801,10.205165732417589,6
1,97,10.177634430298259,7
1,1821,10.078047732532406,8
1,675,9.93872526657281,9
2,0,65.59822067251916,0
2,1876,23.20706610821729,1
2,2045,17.347984853021558,2
2,1112,15.58612866642407,3
2,341,12.68841503192051,4
2,584,12.194614295503035,5
2,1410,10.940978127881234,6
2,1354,10.617453300561042,7
2,1336,10.404925187852555,8
2,1186,10.33745581713399,9
3,0,37.76049799543027,0
3,1876,23.20706610821729,1
3,2045,17.347984853021558,2
3,1112,15.58612866642407,3
3,341,12.68841503192051,4
3,1354,10.617453300561042,5
3,1186,10.33745581713399,6
3,2053,9.465182085281576,7
3,2028,8.965956793360387,8
3,898,8.575398991971547,9
4,0,37.76049799543027,0
4,1876,23.20706610821729,1
4,2045,17.347984853021558,2
4,1112,15.58612866642407,3
4,341,12.68841503192051,4
4,1894,12.32529391513301,5
4,1804,12.010735406789129,6
4,565,11.833397771862135,7
4,1233,11.345639948672012,8
4,147,10.766028044825173,9
5,1,20.899024690702085,0
5,1943,11.227061008836799,1
5,419,9.831355888788279,2
5,1394,9.742571857254703,3
5,867,9.725629866473186,4
5,412,9.622563487113393,5
5,405,9.385379553293992,6
5,947,9.094828271533432,7
5,1933,8.670674096635675,8
5,1883,8.481492258432283,9
6,1,55.02572442451765,0
6,1103,14.293220352608461,1
6,1556,9.700475717105324,2
6,585,9.642708480759072,3
6,1690,9.239278884414428,4
6,1815,8.949096672138932,5
6,961,8.621669601211709,6
6,859,8.13336268810999,7
6,1154,8.11750271724927,8
6,1688,8.033916543593346,9
7,895,17.063437025274602,0
7,2015,15.01535784089824,1
7,726,12.614358242788187,2
7,2014,12.571840207933425,3
7,333,11.72564082779465,4
7,1897,11.67699386215278,5
7,423,10.90080319665799,6
7,1259,10.666268764408715,7
7,1196,10.319558400862459,8
7,1782,10.020089230135452,9
8,1,21.30411360271492,0
8,382,17.537955336210075,1
8,405,16.353461250852398,2
8,1196,12.454117280775101,3
8,924,12.123751624782338,4
8,1394,9.742571857254703,5
8,867,9.725629866473186,6
8,412,9.622563487113393,7
8,1933,8.670674096635675,8
8,1664,8.602149762822206,9
9,1,20.899024690702085,0
9,1943,11.227061008836799,1
9,1394,9.742571857254703,2
9,867,9.725629866473186,3
9,412,9.622563487113393,4
9,405,9.385379553293992,5
9,947,9.094828271533432,6
9,1933,8.670674096635675,7
9,1883,8.481492258432283,8
9,140,8.418412264435744,9
10,2,23.070508872156804,0
10,1847,8.27320565226418,1
10,1278,7.948191210952393,2
10,10,7.326720298749091,3
10,1472,7.260983942235618,4
10,668,6.663156267573374,5
10,1172,6.535973080853541,6
10,1856,6.502541697428583,7
10,551,6.399699053368632,8
10,157,6.203473739808351,9
11,2,15.24805150046928,0
11,164,12.67432905322849,1
11,1819,10.007516454385057,2
11,22,8.90032522414875,3
11,1568,8.140999475205113,4
11,1381,8.039790098985048,5
11,1096,7.980436640883824,6
11,1631,7.738829618523959,7
11,792,7.69634664445961,8
11,1992,7.432840923282989,9
12,2,15.24805150046928,0
12,1896,10.036246076166583,1
12,377,9.851827020990038,2
12,1475,9.258286989165104,3
12,698,8.604535938431205,4
12,795,8.537551703974252,5
12,128,8.342713670007852,6
12,310,8.03702152936783,7
12,2039,7.289173656077569,8
12,298,7.009638170767278,9
13,1417,15.777515708501797,0
13,2,15.24805150046928,1
13,1925,11.751583569825764,2
13,248,11.339534582849243,3
13,1616,10.985093641990183,4
13,1739,8.81162410403607,5
13,10,8.740655646547376,6
13,1262,8.390077279576222,7
13,1710,8.27299333067734,8
13,1867,8.007132327988327,9
14,2,15.24805150046928,0
14,1562,11.94408990922781,1
14,1586,8.67257957951751,2
14,511,8.604535938431205,3
14,664,7.644851823475421,4
14,172,7.3873733512497495,5
14,1107,7.3873733512497495,6
14,1929,7.3873733512497495,7
14,634,7.009638170767278,8
14,340,6.965120133273962,9
15,3,42.27888874105344,0
15,1536,16.99972589714148,1
15,984,16.801043807048263,2
15,1782,16.548889334602315,3
15,1330,14.650634007989813,4
15,195,14.299370621617323,5
15,2015,14.1544616139791,6
15,1002,13.4581540385845,7
15,445,12.918307662668928,8
15,1638,12.710779966439034,9
16,3,38.308504869877105,0
16,512,12.464585669103972,1
16,844,12.340155681888865,2
16,468,10.999803926000823,3
16,387,10.515464321358177,4
16,890,10.041913205280396,5
16,139,9.636117729042766,6
16,603,9.61813079437348,7
16,24,9.400853921486682,8
