qid,docno,score,rank
0,0,51.591110373046966,0
0,1003,25.21347994659909,1
0,801,25.142183999301388,2
0,1207,17.268189713178913,3
0,976,15.24157117630071,4
0,1821,15.17240214687948,5
0,1559,14.696829835717093,6
0,97,14.518911572586893,7
0,764,14.162243534093157,8
0,207,13.772260971290654,9
1,0,37.06975582855476,0
1,199,12.920730571480146,1
1,1780,12.037544234372858,2
1,1022,11.295350746450456,3
1,1003,10.827155544608768,4
1,1124,10.69848679223847,5
1,97,10.134696508349275,6
1,1821,9.945412607163895,7
1,675,9.920712325567724,8
1,1133,9.920712325567724,9
2,0,57.28375624007536,0
2,1876,22.55622633208033,1
2,2045,18.4968737622706,2
2,1112,15.417015453111112,3
2,341,12.802942993791397,4
2,584,10.975128686214275,5
2,1336,10.790830778437718,6
2,1186,10.461644130753774,7
2,1354,10.27317239130597,8
2,1410,10.269136972876083,9
3,0,32.57921782162827,0
3,1876,22.55622633208033,1
3,2045,18.4968737622706,2
3,1112,15.417015453111112,3
3,341,12.802942993791397,4
3,1186,10.461644130753774,5
3,1354,10.27317239130597,6
3,2053,10.100237008577077,7
3,2028,8.564565863706076,8
3,212,8.367960056634802,9
4,0,32.57921782162827,0
4,1876,22.55622633208033,1
4,2045,18.4968737622706,2
4,1112,15.417015453111112,3
4,341,12.802942993791397,4
4,1894,12.546605673087683,5
4,1804,11.498941986957949,6
4,1233,11.455078352499463,7
4,565,11.389995799459154,8
4,147,10.633086699008135,9
5,1,18.54450685679751,0
5,1943,11.083784957804463,1
5,419,9.97610683591547,2
5,412,9.892071900950699,3
5,867,9.776633535006878,4
5,405,9.544738699525945,5
5,1394,9.489595352186347,6
5,418,8.488683697407444,7
5,947,8.485316775591787,8
5,480,8.315338519100704,9
6,1,47.679566933555165,0
6,1103,14.224573823346102,1
6,1556,10.358876085685814,2
6,585,9.727426754649054,3
6,1690,9.449925012093827,4
6,1815,8.725061838551534,5
6,859,8.648113162745158,6
6,1154,8.220498020250513,7
6,1688,8.123577080718327,8
6,324,7.997228449813576,9
7,895,16.437781956145372,0
7,2015,15.45346729704971,1
7,726,12.50536831828814,2
7,333,11.800330636575602,3
7,2014,11.659554127138835,4
7,423,11.328440674511777,5
7,1897,11.132098083733514,6
7,1196,10.902976103981214,7
7,1259,10.600636607690761,8
7,382,9.958890221493744,9
8,1,18.895514755309634,0
8,382,17.96743358813562,1
8,405,16.75804318788502,2
8,1196,13.044399736890242,3
8,924,11.802349908158094,4
8,412,9.892071900950699,5
8,867,9.776633535006878,6
8,1394,9.489595352186347,7
8,418,8.488683697407444,8
8,1933,8.31503707149632,9
9,1,18.54450685679751,0
9,1943,11.083784957804463,1
9,412,9.892071900950699,2
9,867,9.776633535006878,3
9,405,9.544738699525945,4
9,1394,9.489595352186347,5
9,418,8.488683697407444,6
9,947,8.485316775591787,7
9,480,8.315338519100704,8
9,1933,8.31503707149632,9
10,2,19.990502323510686,0
10,1847,8.082886136996342,1
10,1278,7.8731918643307415,2
10,1172,6.890071829021739,3
10,10,6.5231655684065375,4
10,1472,6.488299851825245,5
10,668,6.159101569975391,6
10,1856,6.06675843697628,7
10,551,6.006719453789341,8
10,157,5.890137309125085,9
11,2,13.212374752470955,0
11,164,12.199417061809683,1
11,1819,10.140190416224172,2
11,22,8.227033084624033,3
11,1381,7.717968371107017,4
11,1096,7.6814066061106345,5
11,792,7.503673595671287,6
11,1568,7.378006041623089,7
11,1210,7.300957420171206,8
11,1631,7.1534023425480315,9
12,2,13.212374752470955,0
12,1896,10.690416141035346,1
12,377,10.050153366944127,2
12,1475,8.475540472038984,3
12,698,8.099951469063509,4
12,795,8.060264107403263,5
12,128,7.943501695002743,6
12,310,7.756237968430264,7
12,2039,7.2759627611668956,8
12,298,7.087867502629575,9
13,1417,15.305151704246876,0
13,2,13.212374752470955,1
13,1925,11.41924111867707,2
13,248,11.156616333563452,3
13,1616,10.654846949758364,4
13,1710,8.974643445428558,5
13,1739,8.319014625777262,6
13,1262,7.851453539290469,7
13,10,7.78202819733553,8
13,1867,7.623978448181198,9
14,2,13.212374752470955,0
14,1562,11.409372927757415,1
14,1586,8.14003159217358,2
14,511,8.099951469063509,3
14,664,7.508428025968721,4
14,172,7.3408994708971775,5
14,1107,7.3408994708971775,6
14,1929,7.3408994708971775,7
14,634,7.087867502629575,8
14,340,7.0574597349102834,9
15,3,38.08328842026033,0
15,984,18.255173854720226,1
15,1536,16.518962556614454,2
15,1782,16.302365795444935,3
15,1330,15.105509355956297,4
15,2015,14.554242022463807,5
15,195,13.814852253989233,6
15,445,13.549714426486613,7
15,448,13.35688206169781,8
15,1002,13.280932475436046,9
16,3,34.23187111392246,0
16,512,13.460954570170236,1
16,844,12.120101666802839,2
16,468,11.351596115812342,3
16,387,10.562329139779491,4
16,890,10.468608828615405,5
16,603,9.681278015740729,6
16,139,9.477192059452621,7
16,686,8.92033820889216,8
16,24,8.849572025342793,9
17,3,69.98391028867641,0
17,686,22.893867978907508,1
17,844,17.45138971179085,2
17,943,15.784658115072963,3
17,952,15.550379647664755,4
17,1293,14.98224750522082,5
17,283,14.604555740055329,6
17,81,13.9888901322614,7
17,171,13.66613879340317,8
17,1915,12.279490463788587,9
18,3,25.275003509733427,0
18,1072,24.439740105995085,1
18,508,13.89310659816668,2
18,1166,13.843356413463104,3
18,1156,12.286486558620059,4
18,2015,11.335896858280332,5
18,984,10.535506665752031,6
18,890,10.468608828615405,7
18,1561,10.452641805008865,8
18,1379,10.368295715362928,9
