qid,docno,score,rank
0,0,65.11343040924072,0
0,801,28.227473677525644,1
0,1003,24.91573363802162,2
0,1207,16.605026914773656,3
0,1821,15.466455074131002,4
0,976,15.074874224951218,5
0,97,14.665243650057608,6
0,207,13.66818885922173,7
0,764,13.628266217827656,8
0,1559,12.50604426293944,9
1,0,46.23308191413712,0
1,199,13.100158628426874,1
1,1022,11.81473213692696,2
1,1780,11.665318509461231,3
1,1124,10.691690076794092,4
1,1003,10.672701511611248,5
1,801,10.613910298916466,6
1,97,10.203572268059013,7
1,1821,10.159340614139785,8
1,675,9.949564463103382,9
2,0,71.92046211630466,0
2,1876,23.61740504243966,1
2,2045,16.72835104790695,2
2,1112,15.689389237326855,3
2,584,13.065678734832996,4
2,341,12.620807149160063,5
2,1410,11.388002778144177,6
2,1354,10.835325377319043,7
2,2046,10.458315276942502,8
2,1186,10.264348068802699,9
3,0,41.76436621647183,0
3,1876,23.61740504243966,1
3,2045,16.72835104790695,2
3,1112,15.689389237326855,3
3,341,12.620807149160063,4
3,1354,10.835325377319043,5
3,1186,10.264348068802699,6
3,2028,9.225373172885078,7
3,2053,9.122783982893985,8
3,898,9.078455732402311,9
4,0,41.76436621647183,0
4,1876,23.61740504243966,1
4,2045,16.72835104790695,2
4,1112,15.689389237326855,3
4,341,12.620807149160063,4
4,1804,12.34027913350259,5
4,1894,12.196301470633141,6
4,565,12.116406041495907,7
4,1233,11.28097490583313,8
4,147,10.847443967006601,9
5,1,22.63973167601521,0
5,1943,11.31481853157055,1
5,1394,9.900937165022974,2
5,419,9.746504208355619,3
5,867,9.69528230583505,4
5,947,9.504458965745695,5
5,412,9.467794080418727,6
5,405,9.292292968903666,7
5,882,9.179993910204056,8
5,2058,8.96461111898245,9
6,1,60.63067214079943,0
6,1103,14.334727224481203,1
6,585,9.592582151002292,2
6,961,9.5298492888598,3
6,1556,9.344133156572868,4
6,1690,9.117339362419818,5
6,1815,9.089126460235779,6
6,1154,8.056935111416815,7
6,1688,7.981063978079911,8
6,859,7.852911461847088,9
7,895,17.464578672173502,0
7,2015,14.766254528426977,1
7,2014,13.191112696683213,2
7,726,12.680668891619858,3
7,1897,12.030310849424112,4
7,333,11.681279062365087,5
7,1259,10.706039610001277,6
7,423,10.65937465979315,7
7,1782,10.070606956531208,8
7,1196,9.998545403767233,9
8,1,23.086083146513616,0
