qid,docno,score,rank
0,0,52.603593568070906,0
0,801,25.710126924704127,1
0,1003,25.518949939997974,2
0,1207,17.484248877915565,3
0,1821,15.296541307469457,4
0,976,15.232171827097702,5
0,97,14.989968265044308,6
0,1559,14.771167223679988,7
0,764,14.40252123533633,8
0,207,13.766411641019785,9
1,0,37.89270943070685,0
1,199,12.930613711130889,1
1,1780,12.618838521417471,2
1,1022,11.323128103440158,3
1,1003,10.818418779234854,4
1,1124,10.698107283596306,5
1,97,10.60150178044915,6
1,1821,9.957112922079776,7
1,675,9.922317968820076,8
1,1133,9.922317968820076,9
2,0,58.47316773161841,0
2,1876,22.843099454093444,1
2,2045,18.570204235925345,2
2,1112,15.431965498304953,3
2,341,13.18244441022878,4
2,584,11.074005697601075,5
2,1186,10.910926534299126,6
2,1336,10.755214939422828,7
2,1410,10.32574969328326,8
2,1354,10.303001365369045,9
3,0,33.10706386625839,0
3,1876,22.843099454093444,1
3,2045,18.570204235925345,2
3,1112,15.431965498304953,3
3,341,13.18244441022878,4
3,1186,10.910926534299126,5
3,1354,10.303001365369045,6
3,2053,10.167685040531545,7
3,2028,8.789714068223331,8
3,386,8.412517028435062,9
4,0,33.10706386625839,0
4,1876,22.843099454093444,1
4,2045,18.570204235925345,2
4,1112,15.431965498304953,3
4,341,13.18244441022878,4
4,1894,12.67529174772199,5
4,1233,11.672148338020293,6
4,1804,11.542857748578758,7
4,565,11.428229743236926,8
4,1186,10.910926534299126,9
5,1,18.952889791265466,0
5,1943,11.327173291593137,1
5,412,10.286715574317983,2
5,419,10.272222287738051,3
5,867,10.15644099174791,4
5,405,9.895533646905804,5
5,1394,9.83364613500151,6
5,418,8.72054700464478,7
5,947,8.536395956785974,8
5,1933,8.52938951340631,9
6,1,48.25476396885056,0
6,1103,14.691514561991497,1
6,1556,10.729620425678956,2
6,585,10.025440619330245,3
6,1690,9.718187730188271,4
6,859,8.837899443292272,5
6,1815,8.744607873290466,6
6,1154,8.3729264242815,7
6,324,8.131379641437766,8
6,1688,8.115490391266386,9
7,895,16.779830943799404,0
7,2015,15.804672547882706,1
7,726,12.923628603263438,2
7,333,12.166437364003796,3
7,2014,12.010253021317189,4
7,423,11.62030306713337,5
7,1897,11.427609792039688,6
7,1196,11.153901186403472,7
7,1259,10.823987898675577,8
7,1782,10.443652741056745,9
8,1,19.308132180893473,0
8,382,18.272270433329233,1
8,405,17.086243707233614,2
8,1196,13.453468327237022,3
8,924,12.083412865038312,4
8,412,10.286715574317983,5
8,867,10.15644099174791,6
8,1394,9.83364613500151,7
8,418,8.72054700464478,8
8,1933,8.52938951340631,9
9,1,18.952889791265466,0
9,1943,11.327173291593137,1
9,412,10.286715574317983,2
9,867,10.15644099174791,3
9,405,9.895533646905804,4
9,1394,9.83364613500151,5
9,418,8.72054700464478,6
9,947,8.536395956785974,7
9,1933,8.52938951340631,8
9,480,8.356868315374959,9
10,2,20.231663861042534,0
10,1847,8.271544326699917,1
10,1278,8.042553711770788,2
10,1172,6.979791251469972,3
10,10,6.587674516523144,4
10,1472,6.550539270235855,5
10,668,6.20098481408131,6
10,1856,6.103278588393028,7
10,551,6.039833894652279,8
10,157,5.916821027848341,9
11,2,13.371766275414604,0
11,164,12.24036807129864,1
11,1819,10.128201671776214,2
11,22,8.282978717446607,3
11,1381,7.745651206195596,4
11,1096,7.707191555770246,5
11,792,7.520483455301457,6
11,1568,7.4402666776574184,7
11,1774,7.3517432694660085,8
11,1210,7.308037236866068,9
12,2,13.371766275414604,0
12,1896,10.92182444514697,1
12,377,10.226509733685507,2
12,1475,8.540006465790185,3
12,698,8.142584940972986,4
12,795,8.100698530297258,5
12,128,7.977585625682645,6
12,310,7.780507783361658,7
12,2039,7.277140358110385,8
12,298,7.080811819794199,9
13,1417,15.346174029196238,0
13,2,13.371766275414604,1
13,1925,11.693914521147319,2
13,248,11.406669454094247,3
13,1616,10.91370322519654,4
13,1710,9.055264261782167,5
13,1739,8.360747074113668,6
13,1262,7.896717034181918,7
13,10,7.85898630118242,8
13,1867,7.656691370379773,9
14,2,13.371766275414604,0
14,1562,11.709306382672873,1
14,1586,8.184906768524863,2
14,511,8.142584940972986,3
14,664,7.5204104472264435,4
14,172,7.345025137703493,5
14,1107,7.345025137703493,6
14,1929,7.345025137703493,7
14,634,7.080811819794199,8
14,340,7.049115702131745,9
15,3,38.61897651634366,0
15,984,18.473971302835878,1
15,1536,16.916302415152234,2
15,1782,16.82326834789262,3
15,1330,15.551835606306934,4
15,2015,14.909007721899988,5
15,195,14.013149874822627,6
15,445,13.928363178310057,7
15,448,13.594768616470922,8
15,1002,13.442408833974904,9
16,3,34.56024245894255,0
16,512,13.365562661057147,1
16,844,12.394529911700316,2
16,468,11.936715339373764,3
16,387,11.031225188550586,4
16,890,10.621141371584805,5
16,603,9.868729972691229,6
16,139,9.8062186988141,7
16,474,9.073266255070102,8
16,686,8.960749456235009,9
17,3,70.65523528504539,0
17,686,22.99758262961525,1
17,844,17.737761200559696,2
17,943,15.85238683392482,3
17,952,15.77731679212363,4
17,1293,15.296534267529653,5
17,283,14.73207973806835,6
17,81,14.330516123126813,7
17,171,13.980305208486847,8
17,1915,12.516634418899766,9
18,3,25.687827339079092,0
18,1072,24.840899555919798,1
18,508,14.095070974563491,2
18,1166,14.00322491822191,3
18,1156,12.351155536152053,4
18,2015,11.291012801664522,5
18,1379,10.884396602142822,6
18,1561,10.758985541203758,7
18,890,10.621141371584805,8
18,984,10.534169439046497,9
19,3,24.482019772095008,0
19,283,14.585834602479457,1
19,247,13.867522800679644,2
