qid,docno,score,rank
0,0,56.797727464598225,0
0,801,25.11720307954353,1
0,1003,23.88773426932367,2
0,1207,15.941788156173587,3
0,976,15.14475277697068,4
0,1821,14.924972441768809,5
0,207,13.711901859042566,6
0,97,13.021395083398833,7
0,764,12.852522864242292,8
0,1559,12.639127218011375,9
1,0,40.03959047060838,0
1,199,13.023858242551782,1
1,1022,11.58990418757311,2
1,1003,10.737321162953602,3
1,1124,10.694556387711373,4
1,1821,10.067977505850203,5
1,675,9.937372027333026,6
1,1133,9.937372027333026,7
1,1780,9.871683522874918,8
1,58,9.357136384578162,9
2,0,62.537984774175726,0
2,1876,22.341172975853617,1
2,2045,16.82195939245444,2
2,1112,15.573316587370705,3
2,584,12.09383015716055,4
2,341,11.351874255698243,5
2,1410,10.887555615653646,6
2,1354,10.59083380742321,7
2,1336,10.432908095118691,8
2,2046,10.184300864658569,9
3,0,36.768275717463965,0
3,1876,22.341172975853617,1
3,2045,16.82195939245444,2
3,1112,15.573316587370705,3
3,341,11.351874255698243,4
3,1354,10.59083380742321,5
3,2053,9.077265006404083,6
3,1186,8.801933244339356,7
3,898,8.516409920193983,8
3,212,8.364885839810695,9
4,0,36.768275717463965,0
4,1876,22.341172975853617,1
4,2045,16.82195939245444,2
4,1112,15.573316587370705,3
4,1804,11.970775876181968,4
4,565,11.798948612403692,5
4,1894,11.788495583852706,6
4,341,11.351874255698243,7
4,1354,10.59083380742321,8
4,1233,10.50300117685027,9
5,1,19.743908244406775,0
5,1943,10.323406855156945,1
5,947,9.046093807797096,2
5,419,8.749335872151399,3
5,1394,8.524686807222476,4
5,1883,8.453274465098525,5
5,867,8.400038809622883,6
5,140,8.392167193030557,7
5,882,8.372485122069266,8
5,412,8.260321165097773,9
6,1,54.397137643190554,0
6,1103,12.618882357580793,1
6,1815,8.931895741534353,2
6,585,8.560843548405206,3
6,961,8.520174690917715,4
6,1556,8.398914125438104,5
6,1690,8.24905786587223,6
6,1688,8.040572374184029,7
6,1154,7.521350117551112,8
6,859,7.375998476810122,9
7,895,15.941962165512072,0
7,2015,13.743198341918191,1
7,2014,11.338622999239501,2
7,726,11.118881615728448,3
7,1897,10.622773975744641,4
7,333,10.399835256013688,5
7,1259,9.8275328694226,6
7,423,9.795549301983732,7
7,1196,9.334887740462607,8
7,1446,9.147414506516311,9
8,1,20.14436962015332,0
8,382,16.305809912628,1
8,405,15.137083405044782,2
8,924,11.100468920096658,3
8,1196,10.967933999501346,4
8,1664,8.578857522044974,5
8,1917,8.578857522044974,6
8,1394,8.524686807222476,7
8,867,8.400038809622883,8
8,412,8.260321165097773,9
9,1,19.743908244406775,0
9,1943,10.323406855156945,1
9,947,9.046093807797096,2
9,1394,8.524686807222476,3
9,1883,8.453274465098525,4
9,867,8.400038809622883,5
9,140,8.392167193030557,6
9,412,8.260321165097773,7
9,405,8.151189826096603,8
9,1933,7.902303881177578,9
10,2,22.80696273864937,0
10,1847,7.583238769710173,1
10,1278,7.315884740923114,2
10,10,7.259649423720495,3
10,1472,7.196705395969697,4
10,668,6.622507812580969,5
10,1856,6.467697951830964,6
10,551,6.368450658852585,7
10,157,6.178821726062341,8
10,1488,6.178821726062341,9
11,2,15.073865268221894,0
11,164,12.637431790835972,1
11,1819,10.017346455006948,2
11,22,8.846028963523404,3
11,1568,8.078343087807417,4
11,1381,8.014725412366886,5
11,1096,7.957204147588996,6
11,1631,7.691619039211369,7
11,792,7.68155360674975,8
11,1992,7.396547912688451,9
12,2,15.073865268221894,0
12,1475,9.194600418283391,1
12,377,9.148152140368587,2
12,1896,9.108122934635624,3
12,698,8.564521582223703,4
12,795,8.499803090519935,5
12,128,8.311386130219928,6
12,310,8.015259499438649,7
12,2039,7.288181175095106,8
12,298,7.015445421055907,9
13,1417,15.741079353190282,0
13,2,15.073865268221894,1
13,1925,10.753723579369158,2
13,248,10.41602990145777,3
13,1616,10.046667581993354,4
13,1739,8.772663684967315,5
13,10,8.66064120643866,6
13,1262,8.347130176338592,7
13,1867,7.977064922283873,8
13,104,7.860895483497028,9
14,2,15.073865268221894,0
14,1562,10.872447802759757,1
14,1586,8.630233183864746,2
14,511,8.564521582223703,3
14,664,7.634448309983173,4
14,172,7.383867408566785,5
14,1107,7.383867408566785,6
14,1929,7.383867408566785,7
14,634,7.015445421055907,8
14,340,6.971961704362425,9
15,3,41.1043552882013,0
15,984,15.727222966730377,1
15,1536,15.556231391001656,2
15,1782,14.845877605833298,3
15,195,13.643026019293039,4
15,1330,13.101848127688639,5
15,1002,12.88172377955011,6
15,2015,12.879541141837608,7
15,523,12.28883595081146,8
15,1281,12.228424193737052,9
16,3,37.96937521165911,0
16,512,12.534168339499512,1
16,844,11.329204619012994,2
16,890,9.384207117631838,3
16,686,9.357537292643176,4
16,24,9.357136384578162,5
16,93,9.286428435784702,6
16,468,9.099813938493881,7
16,387,8.918475394552189,8
16,603,8.895681503430975,9
17,3,77.62489347095945,0
17,686,24.015930603609064,1
17,844,16.786874703999654,2
17,943,16.515687106910796,3
17,952,14.540545014177134,4
17,283,13.91699371902363,5
17,1293,13.700088369733798,6
17,81,13.263993236840268,7
17,171,12.823713722598288,8
17,1915,10.62712038900654,9
18,3,26.8976362348617,0
18,1072,23.218882202576626,1
18,1166,13.358988921959568,2
18,1156,12.991174046277226,3
18,508,12.622666115254919,4
18,2015,10.887515306476644,5
18,890,9.384207117631838,6
18,24,9.357136384578162,7
18,984,9.28922752230598,8
18,93,9.286428435784702,9
19,3,25.572883956336238,0
19,283,13.124836453300974,1
19,247,12.608729942838835,2
19,1210,11.840059774882064,3
19,809,9.96604527077277,4
19,1172,9.833574508634129,5
19,474,9.776663089390915,6
19,55,9.608416344444244,7
19,890,9.384207117631838,8
19,24,9.357136384578162,9
20,4,41.9325608619352,0
20,1976,18.56605331357998,1
20,801,15.848254589961442,2
20,283,15.749356985541702,3
20,727,15.261921569794035,4
20,1533,14.81579571890136,5
20,108,13.15512809737515,6
20,1135,10.83217174937271,7
20,10,10.417801371489785,8
20,473,10.22996105846369,9
21,4,44.50577220782324,0
21,801,19.598207110137537,1
21,1533,18.03510083718729,2
21,283,15.749356985541702,3
21,727,15.261921569794035,4
21,10,14.397339475283662,5
21,108,13.15512809737515,6
21,473,12.342950069054599,7
21,212,12.185099091173292,8
21,1127,11.735720034667436,9
22,4,41.9325608619352,0
22,1976,16.058470913350973,1
22,801,15.848254589961442,2
22,283,15.749356985541702,3
22,1135,14.903963079149694,4
22,1533,14.81579571890136,5
22,551,13.84409006160639,6
22,108,13.15512809737515,7
22,727,12.399496787282137,8
22,845,11.789921330326429,9
23,4,29.762720585691852,0
23,283,24.251628649249483,1
23,801,19.598207110137537,2
23,1533,18.03510083718729,3
23,690,16.33311368296984,4
23,108,13.15512809737515,5
23,619,9.872097222236146,6
23,559,9.677052328514897,7
23,984,9.567645386378551,8
23,2019,9.254602285072217,9
24,4,25.783182481897978,0
24,283,24.251628649249483,1
24,801,15.848254589961442,2
24,1533,14.81579571890136,3
24,715,14.657704049816811,4
24,108,13.15512809737515,5
24,690,12.946055292096055,6
24,84,10.813114146748553,7
24,1290,10.063037125846765,8
24,984,9.567645386378551,9
25,5,26.531987853631858,0
25,390,15.394081144688808,1
25,544,9.498654575196678,2
25,1375,9.408356165510265,3
25,1764,8.789893636829433,4
25,1000,8.74327506205313,5
25,417,8.485631012992618,6
25,1855,8.3086924511828,7
25,1897,8.3086924511828,8
25,1153,7.99712037828629,9
26,5,66.19802481147272,0
26,390,21.685424253934812,1
26,411,17.33869968444728,2
26,1031,11.494401732321059,3
26,426,11.060267538902075,4
26,854,9.88393861109232,5
26,825,9.586410212434544,6
26,374,9.481936033114456,7
26,1861,9.143018875900655,8
26,909,8.820328836721819,9
27,5,99.93106524295521,0
27,850,16.733035022834,1
27,128,16.420046566820364,2
27,1472,15.213682267629485,3
27,390,15.050930496428496,4
27,171,14.549849975654835,5
27,711,14.032996425287589,6
27,66,11.930060408730888,7
27,1860,10.57950345608159,8
27,24,10.444390294942595,9
28,5,46.042285188727504,0
28,390,15.394081144688808,1
28,1472,15.213682267629485,2
28,69,11.256154190297508,3
28,24,10.444390294942595,4
28,920,9.983542095934878,5
28,820,9.817612946174068,6
28,1633,9.310170693191958,7
28,682,8.540155806806009,8
28,1953,8.52299746352104,9
29,5,45.690777740387524,0
29,1472,23.503952667837584,1
29,283,21.135513592030122,2
29,801,15.848254589961442,3
29,390,15.394081144688808,4
29,260,14.926712096822389,5
29,1533,14.81579571890136,6
29,166,13.78698186748431,7
29,4,13.785858829440954,8
29,1804,13.218401047270511,9
30,6,54.87414307838456,0
30,1356,45.074422258252035,1
30,993,27.46877480560115,2
30,263,20.73325766018651,3
30,1097,19.559837456889376,4
30,1975,14.990600777805879,5
30,714,13.90728869225174,6
30,1148,13.626020844795962,7
30,942,12.950918626160993,8
30,940,12.238906087655563,9
31,6,20.815598747801488,0
31,1356,12.14809986106061,1
31,993,11.834454746542805,2
31,952,11.451852110617253,3
31,1354,11.218443188932786,4
31,263,11.141014421849784,5
31,1097,10.729346694240984,6
31,143,10.037622868600081,7
31,1876,8.733399679826231,8
31,1795,8.213642241629175,9
32,6,100.81405816555898,0
32,1356,53.472231854455465,1
32,993,28.848681061077233,2
32,263,21.998056039019897,3
32,1247,18.256079286551333,4
32,952,16.91391644921025,5
32,120,15.942277661799508,6
32,1975,15.597333855312293,7
32,1244,14.21682550911314,8
32,257,14.206780442781955,9
33,6,34.665811917971524,0
33,1356,31.32610099176525,1
33,1175,10.087748602313452,2
33,693,9.6372220407443,3
33,263,9.592243238336728,4
33,993,9.468679163271402,5
33,1097,8.830490762648393,6
33,1409,8.24669491565577,7
33,192,8.187066163034755,8
33,1975,8.123013867166248,9
34,6,30.0224802599869,0
34,1356,25.202652510802565,1
34,263,18.793208695875737,2
34,1975,13.482419113629547,3
34,714,12.603238025943744,4
34,1129,11.35896464213332,5
34,1175,10.087748602313452,6
34,952,10.0417743869629,7
34,1613,9.62351431791138,8
34,993,9.468679163271402,9
35,7,50.47308884554068,0
35,1055,20.111974076643698,1
35,8,19.787507354768127,2
35,1535,16.520335891953874,3
35,2030,13.19368547839633,4
35,1225,12.599381199559316,5
35,1324,10.60589940410326,6
35,807,10.398491608178576,7
35,1948,9.899882296895028,8
35,820,9.817612946174068,9
36,7,72.49331880279922,0
36,955,17.307620031288984,1
36,33,15.288470988941551,2
36,1366,14.594302865492349,3
36,1055,13.192684018345473,4
36,2058,13.149966516504117,5
36,1196,11.101681308391507,6
36,2032,10.594581261977046,7
36,1081,10.221959794822173,8
36,2030,10.001007222657002,9
37,7,77.76598080022737,0
37,1055,22.498725841964358,1
37,1692,17.65704514580294,2
37,1225,15.539075290405997,3
37,1948,15.527899431815527,4
37,1907,15.33306709837212,5
37,127,15.251375923459614,6
37,89,15.119822153666146,7
37,95,14.777059720801642,8
37,1413,14.666233158004262,9
38,7,50.041228769653884,0
38,2032,18.01710200851547,1
38,630,17.35256399399787,2
38,741,13.088736393473496,3
38,1225,12.599381199559316,4
38,8,12.184916795099834,5
38,649,11.09140841464014,6
38,757,11.000046779978202,7
38,1324,10.60589940410326,8
38,253,10.394987953605122,9
39,7,80.10693549677568,0
39,2032,24.234084148894304,1
39,1055,17.583142622696965,2
39,1756,13.583674051971707,3
39,2058,13.149966516504117,4
39,1550,12.213630733204504,5
39,1667,12.092342633853994,6
39,955,11.892902128202733,7
39,1692,11.523265411326495,8
39,33,9.865223155498908,9
40,8,51.61102571594725,0
40,108,23.42644004193943,1
40,875,12.872855929743627,2
40,701,12.333967494250714,3
40,1969,12.140910463169122,4
40,244,11.58134373348993,5
40,33,11.337941054214749,6
40,827,11.033322454276941,7
40,55,10.719669542224977,8
40,1655,10.719669542224977,9
41,8,49.68047575209209,0
41,820,17.69712061717149,1
41,1415,16.9310025698364,2
41,1225,12.599381199559316,3
41,1055,12.254021165560294,4
41,1971,11.694283518069549,5
41,99,11.493189387897953,6
41,33,11.337941054214749,7
41,244,11.251364176969329,8
41,827,11.033322454276941,9
42,8,47.39614670504417,0
42,1045,16.597879932577715,1
42,196,16.48005576476663,2
42,1623,16.0337305687717,3
42,1867,15.749248224820898,4
42,1902,14.757334463685199,5
42,875,14.465716840494256,6
42,970,14.362158240615056,7
42,820,14.331391525395357,8
42,687,14.321832008003124,9
43,8,63.817595075410594,0
43,875,21.14517267153778,1
43,1045,16.597879932577715,2
43,196,16.48005576476663,3
43,1623,16.0337305687717,4
43,1867,15.749248224820898,5
43,1840,15.59654738833644,6
43,1902,14.757334463685199,7
43,970,14.362158240615056,8
43,820,14.331391525395357,9
44,8,49.68047575209208,0
44,1415,22.05476140239205,1
44,820,17.69712061717149,2
44,1225,17.61385264975298,3
44,33,16.42127270383767,4
44,1055,16.32505709315612,5
44,99,14.796596579059155,6
44,139,12.576318154959317,7
44,932,11.974272316808385,8
44,1541,11.161252628314468,9
45,9,49.85884109428001,0
45,513,13.316989870863809,1
45,92,12.476781597941736,2
45,336,11.724135065293455,3
45,311,11.191271525676166,4
45,86,11.097551484029237,5
45,104,10.398491608178576,6
45,1840,9.705409128578674,7
45,1382,9.575871797462604,8
45,1762,9.499297201367115,9
46,9,39.56620693758132,0
46,1820,13.999507912341604,1
46,1092,12.422516305759949,2
46,655,11.819922591836567,3
46,40,8.833560624130527,4
46,1652,8.709011251158504,5
46,1015,8.589410948909963,6
46,73,8.436055364059113,7
46,72,8.311386130219928,8
46,885,8.131141373368049,9
47,367,15.634311471360512,0
47,9,15.286813471752215,1
47,1400,11.108850016806908,2
47,1601,10.138614257260361,3
47,868,9.614567148649545,4
47,1655,9.605845495590676,5
47,757,8.577926255097427,6
47,1276,8.496358484634541,7
47,1795,8.213642241629175,8
47,1574,8.160114418169353,9
48,9,40.22161206512854,0
48,1569,9.72746671285161,1
48,1840,9.705409128578674,2
48,1926,9.56684158341184,3
48,37,9.286428435784702,4
48,456,9.039088192280767,5
48,1655,8.819890960090254,6
48,1092,7.564529730125209,7
48,616,6.739899121754617,8
48,464,6.282611575183587,9
49,9,62.9075804379184,0
49,1465,13.254368101993105,1
49,631,12.629122001381637,2
49,274,12.106846573186894,3
49,1226,12.013096805214449,4
49,523,11.43543945802615,5
49,1214,10.943010155406498,6
49,431,10.655384150505558,7
49,816,10.470574085809142,8
49,390,10.360224089029074,9
50,10,47.81373743561679,0
50,1141,23.13934876883811,1
50,1757,12.959406788604749,2
50,954,12.519149083723875,3
50,1406,12.447426497672945,4
50,29,12.328921209850053,5
50,277,12.229483856173768,6
50,1615,11.73921996122198,7
50,1959,11.245168638724717,8
50,2042,11.074426472687332,9
51,10,22.90808733441824,0
51,933,15.5396821827596,1
51,743,10.538154839466063,2
51,31,10.398491608178576,3
51,432,10.277177260555716,4
51,551,9.616093900503449,5
51,799,9.456010356806608,6
51,1345,9.255849786110906,7
51,145,9.252414482653373,8
51,924,9.252414482653373,9
52,10,10.417801371489785,0
52,551,9.616093900503449,1
52,1137,9.575871797462604,2
52,1080,9.0805741825414,3
52,1988,8.757042127105022,4
52,4,8.74318422783166,5
52,186,8.5143555398348,6
52,1329,8.455771196382907,7
52,519,8.284757520344797,8
52,805,8.22602979095017,9
53,10,34.29748086186219,0
53,1141,26.969343494741636,1
53,1757,16.466927018451614,2
53,1615,13.877130310048733,3
53,134,13.673899056634207,4
53,809,12.750239671028691,5
53,954,12.519149083723875,6
53,1102,10.547686156646641,7
53,1089,10.53886041668971,8
53,1244,10.507524833314251,9
54,10,47.81373743561679,0
54,1141,23.13934876883811,1
54,1757,12.959406788604749,2
54,954,12.519149083723875,3
54,1406,12.447426497672945,4
54,29,12.328921209850053,5
54,277,12.229483856173768,6
54,1615,11.73921996122198,7
54,2042,11.074426472687332,8
54,1195,11.021964066237418,9
55,11,24.987792198322303,0
55,382,11.287254500080946,1
55,724,9.767197343285437,2
55,1069,9.286428435784702,3
55,502,9.013969318049941,4
55,116,8.665437734757631,5
55,2037,8.358881052009675,6
55,1377,8.334136082754835,7
55,1230,8.128822743481981,8
55,941,7.962675392450048,9
56,11,12.068085059009999,0
56,1745,11.695907237190085,1
56,1075,10.176198702743138,2
56,1757,7.2003269425447955,3
57,11,18.752980264539996,0
57,483,10.28021238187176,1
57,1377,10.19559791065778,2
57,1947,9.879821653467392,3
57,780,9.301618922317427,4
57,1069,9.286428435784702,5
57,1111,9.216474829712437,6
57,502,9.013969318049941,7
57,1909,8.979143259991266,8
57,1331,8.333044472749902,9
58,11,38.02346386489336,0
58,1132,14.550838102846981,1
58,1160,14.460124308094638,2
58,1432,13.866147095346996,3
58,1579,13.848451167381711,4
58,454,13.463243135374206,5
58,731,13.37618663177387,6
58,348,13.327608798282197,7
58,1420,13.214679271116726,8
58,1032,12.881305897442925,9
59,11,34.98297155880774,0
59,375,13.08133423034656,1
59,1099,11.578844977714787,2
59,1722,11.23666383296661,3
59,165,11.126507404239138,4
59,578,10.024677639304528,5
59,891,9.823323895646112,6
59,1237,9.401124045285458,7
59,938,8.327405227240996,8
59,664,7.423081856155277,9
60,12,24.534030282879215,0
60,1732,12.582561178066266,1
60,1207,9.812603807887099,2
60,1449,9.120050611348457,3
60,1748,8.974519823764687,4
60,39,8.696960931201504,5
60,1553,8.630233183864746,6
60,1365,8.131141373368049,7
60,1570,7.875351390140078,8
60,1813,7.634448309983173,9
61,12,14.276749917354838,0
61,1505,11.498100908887798,1
61,1099,10.192117180293788,2
61,146,8.894079825115192,3
61,419,7.512144929101669,4
61,1732,6.782554679446046,5
61,1974,6.092251781469928,6
61,1660,5.813950099383355,7
61,1057,5.5237446487216,8
61,1119,5.238974732235071,9
62,12,36.831520615390666,0
62,10,11.275507696543162,1
62,1732,10.749243175343771,2
62,176,10.147425468903014,3
62,2018,10.047447400897452,4
62,1205,9.971933457154435,5
62,1505,9.770336937482885,6
62,1306,9.705409128578674,7
62,1002,9.6124901484963,8
62,1280,9.310170693191958,9
63,698,13.14328068194296,0
63,38,11.330999689261843,1
63,473,11.042932558574703,2
63,102,10.854266885913095,3
63,1004,10.815954248840852,4
63,25,10.147465577039238,5
63,1699,10.143016232053979,6
63,422,9.237774590772855,7
63,12,9.189301847169281,8
63,921,8.515278165408525,9
64,1498,9.716257978304409,0
64,12,9.351347241481271,1
64,805,8.919236429961712,2
64,843,8.832626218121673,3
64,1367,8.794540151637165,4
64,1281,8.602340652792243,5
64,387,8.572747301614177,6
64,130,8.073273334533935,7
64,70,7.884802234056083,8
64,2028,7.884802234056083,9
65,13,56.01591446437684,0
65,1080,23.95683307063805,1
65,1916,20.113031740268063,2
65,93,19.68263332326452,3
65,24,19.681882706383455,4
65,849,14.65081323962305,5
65,1007,10.13037762403897,6
65,1346,9.590437347173177,7
65,1718,9.128477166945142,8
65,178,9.123464881335204,9
66,13,47.77428758695926,0
66,1080,23.95683307063805,1
66,1916,20.113031740268063,2
66,24,19.681882706383455,3
66,849,14.65081323962305,4
66,1007,10.13037762403897,5
66,1346,9.590437347173177,6
66,1718,9.128477166945142,7
66,178,9.123464881335204,8
66,1639,9.057401003885854,9
67,13,45.690664125580156,0
67,1080,23.95683307063805,1
67,1916,20.113031740268063,2
67,24,19.681882706383455,3
67,1179,16.426276758424166,4
67,849,14.65081323962305,5
67,750,13.30649512860958,6
67,1505,11.321854303413946,7
67,1312,10.632042800944394,8
67,1007,10.13037762403897,9
68,13,62.775512147972435,0
68,1080,23.95683307063805,1
68,1916,20.113031740268063,2
68,24,19.681882706383455,3
68,849,14.65081323962305,4
68,1680,11.731002165563575,5
68,1562,11.096084971226436,6
68,1992,11.010949857909916,7
68,1312,10.632042800944394,8
68,1179,10.392479594066893,9
69,13,47.77428758695926,0
69,1080,23.95683307063805,1
69,1916,20.113031740268063,2
69,24,19.681882706383455,3
69,849,14.65081323962305,4
69,609,14.322998631394062,5
69,1007,10.13037762403897,6
69,1204,9.690610973549356,7
69,1346,9.590437347173177,8
69,1718,9.128477166945142,9
70,14,19.506007219718178,0
70,1652,15.172882432370908,1
70,492,14.258452313625263,2
70,63,12.772208494971988,3
70,1803,12.080637810356123,4
70,1035,11.766759360910509,5
70,813,11.40190495865815,6
70,1400,11.258982729851727,7
70,164,11.200730161258543,8
70,347,11.021559647988926,9
71,14,41.76626397144163,0
71,164,19.679593716847847,1
71,174,19.067166316764027,2
71,1145,18.611894261756763,3
71,1236,17.87654573810822,4
71,1233,13.523200176519483,5
71,269,13.247736298477262,6
71,1559,13.215713999381853,7
71,1740,12.910452539380888,8
71,347,11.021559647988926,9
72,14,30.064127808206543,0
72,1145,27.018426353447634,1
72,268,15.720385674185021,2
72,318,14.544498660696007,3
72,269,13.247736298477262,4
72,1740,12.910452539380888,5
72,164,11.200730161258543,6
72,347,11.021559647988926,7
72,174,10.993892982230092,8
72,1149,10.843094700505974,9
73,14,23.491454610914978,0
73,1145,20.59866898851937,1
73,268,18.503819317231166,2
73,525,14.616059619975161,3
73,1613,13.44336720041637,4
73,1662,12.96379470595451,5
73,1472,12.56731391112137,6
73,85,11.956428381679016,7
73,1149,10.843094700505974,8
73,1551,10.681824895650813,9
74,14,29.334992389368217,0
