qid,docno,score,rank
0,0,44.48891784462276,0
0,733,16.575389118189882,1
0,936,15.529359045102712,2
0,565,15.13185899492651,3
0,1645,14.62315932963094,4
0,406,13.505604541852506,5
0,1667,13.214738754429668,6
0,734,13.160443563328693,7
0,320,12.29114785011707,8
0,659,11.931374769073383,9
1,1,46.527633834570366,0
1,761,14.000782113890697,1
1,991,13.622581774318155,2
1,320,12.29114785011707,3
1,659,11.931374769073383,4
1,934,11.723365555131359,5
1,314,11.714495376162803,6
1,2152,11.173191786342658,7
1,1714,11.069836264637186,8
1,733,10.965525794022732,9
2,2,51.86729686653299,0
2,205,20.367738063467435,1
2,602,19.461222030458558,2
2,136,19.090350122887465,3
2,220,17.853643600835582,4
2,311,16.646905319169196,5
2,521,16.228039628602268,6
2,22,15.541642891272957,7
2,1310,15.23934740197745,8
2,123,15.18168029833866,9
3,3,92.80427567330878,0
3,121,23.76095202072033,1
3,1412,20.469794724173077,2
3,205,20.367738063467435,3
3,602,19.461222030458558,4
3,2,19.42213366657493,5
3,1240,19.308519070550084,6
3,136,19.090350122887465,7
3,220,17.853643600835582,8
3,311,16.646905319169196,9
4,4,40.684708070419916,0
4,865,12.974184476037784,1
4,936,12.409523865922347,2
4,889,11.840991757649107,3
4,1645,11.800255271926877,4
4,1714,10.587134108857217,5
4,908,10.505865238339892,6
4,1362,10.300405425675375,7
4,139,10.17198404936586,8
4,1708,9.89893743858346,9
5,5,29.539817840077756,0
5,934,19.77281495031756,1
5,1714,12.761922337214646,2
5,306,12.671823587760136,3
5,1103,12.628029263984029,4
5,320,12.29114785011707,5
5,659,11.931374769073383,6
5,1315,11.927046860431673,7
5,1086,11.22339392127086,8
5,302,11.175191960092594,9
6,263,13.901551995346953,0
6,2470,13.015228621905457,1
6,6,11.079433630177467,2
6,61,10.99514541867716,3
6,2371,10.941166116330736,4
6,2498,9.954096980741737,5
6,1818,9.902674462069925,6
6,1398,8.927048855816981,7
6,2442,8.836730608594552,8
6,2389,8.795225273209102,9
7,7,32.03480075388143,0
7,406,14.91245145613605,1
7,2265,14.589424482459117,2
7,1749,14.388818034469839,3
7,1722,14.344700184176025,4
7,750,13.888092345571891,5
7,2389,13.8418063132614,6
7,2249,13.503432542496279,7
7,936,12.523412187655284,8
7,1645,11.901237343442334,9
8,8,63.02907129500927,0
8,1472,13.161718416875594,1
8,194,9.373483619608393,2
8,44,8.287522734532853,3
8,252,7.736740632412747,4
8,1154,7.466796626035668,5
8,977,6.94246936512096,6
8,972,6.892170870652637,7
8,40,6.76020992929384,8
8,589,6.621851493055651,9
9,9,16.113590476602415,0
9,1873,13.872009725769807,1
9,2137,12.17860978064578,2
9,291,11.184335218640314,3
9,2108,11.167623493120686,4
9,588,10.990110120928895,5
9,637,9.87715592668382,6
9,913,9.320505344305145,7
9,42,8.992981903782988,8
9,65,8.898627532132661,9
10,10,70.12566261758283,0
10,2,41.912750913666436,1
10,1412,38.62332111774625,2
10,220,32.396522458245244,3
10,3,31.712797305065944,4
10,1617,23.050395955902943,5
10,1221,21.370247844795628,6
10,205,20.367738063467435,7
10,1893,19.929302537687747,8
10,1347,19.894416371955792,9
11,11,28.607943241458486,0
11,1488,11.093048916368838,1
11,2338,10.90383392941032,2
11,2029,9.861677400433727,3
11,1690,9.845825543795408,4
11,12,9.822646654171777,5
11,370,9.777271023320857,6
11,1,9.443561361873254,7
11,984,9.122181752761504,8
11,2152,8.964471763525228,9
12,12,43.52120428968672,0
12,1395,14.58227031977084,1
12,574,12.787368145361889,2
12,980,11.310455399062178,3
12,1606,10.993726840035325,4
12,2296,10.482768487249857,5
12,1477,10.205267804244482,6
12,2148,9.618858088488949,7
12,2165,9.53549641830234,8
12,2460,9.491810512361683,9
13,13,43.860220087965686,0
13,324,14.520319600523782,1
13,1770,13.007110004240092,2
13,2337,10.78734933571245,3
13,1432,10.74719348505647,4
13,2330,10.693812417340421,5
13,2222,10.55855857148042,6
13,2232,10.143448846160526,7
13,2447,9.911435575796297,8
13,1566,9.647984775746941,9
14,14,48.864528449229525,0
14,127,18.459390649312006,1
14,539,14.153713482504534,2
14,2476,13.994830155161,3
14,2296,13.12570370702095,4
14,1398,12.437662343555147,5
14,2137,12.343847276446684,6
14,1873,12.332356909704458,7
14,1941,12.127161968574308,8
14,1645,12.08037144606433,9
15,15,38.951976671817185,0
15,1265,13.880996282365977,1
15,1414,12.23190139155091,2
15,2033,10.550022697667732,3
15,1175,9.123073204333428,4
15,352,8.419528837899303,5
15,1893,7.677162103469448,6
15,1672,7.30404071905041,7
15,2078,7.160541929752114,8
15,1765,6.781645542779322,9
16,16,53.44874456758755,0
16,806,10.497926919261094,1
16,85,9.935195300790312,2
16,2492,9.924519254107315,3
16,1520,9.504374752698963,4
16,1381,8.811373128816346,5
16,1618,8.344886493479883,6
16,1739,8.193109492437166,7
16,2425,7.853515619962843,8
16,78,7.784825356810354,9
17,17,49.130397076937264,0
17,1923,20.247327598392673,1
17,257,18.91400400646761,2
17,2395,18.079519434623364,3
17,2404,16.159265883732896,4
17,1520,15.95130389399516,5
17,2495,15.455723272153026,6
17,2318,15.346182343936256,7
17,2453,15.024065367682065,8
17,2299,14.60590693825143,9
18,1941,7.708621383206582,0
18,608,7.164334380181874,1
18,2233,7.0970905488925125,2
18,1980,6.77040534553116,3
18,2136,6.419156208940994,4
18,1398,6.3696665177217815,5
18,1071,5.9846231532797916,6
18,1463,5.324963364967904,7
18,948,5.3148733510720225,8
18,1227,5.079718908988627,9
19,1587,10.957332054007143,0
19,100,10.326901365453061,1
19,2319,9.821148309026716,2
19,19,9.142649879042494,3
19,2444,8.453435886931477,4
19,1934,6.949899522328324,5
19,1739,6.675041326845076,6
19,766,5.063010831310363,7
19,339,4.727560038001075,8
19,1112,4.316359485391655,9
20,20,27.93649362933475,0
20,2211,15.417846739680837,1
20,2095,13.063660633441927,2
20,2160,12.745712125394306,3
20,1885,12.281410222492719,4
20,2471,11.447112244203476,5
20,386,10.642023268369467,6
20,652,9.324716746734673,7
20,1009,9.221034189041946,8
20,705,9.043488755884082,9
21,21,54.50355148293532,0
21,267,8.945404087910607,1
21,936,8.174119652376781,2
21,1645,7.8642210900046505,3
21,463,7.349915924527014,4
21,383,7.333330374624937,5
21,544,7.219294808941322,6
21,650,7.166229525340624,7
21,865,7.047090674152923,8
21,925,6.996517896500298,9
22,22,85.43589730014571,0
22,123,26.99215450289622,1
22,25,26.977451045590463,2
22,30,26.758277523020936,3
22,272,26.689294595692246,4
22,1109,26.634307390460815,5
22,2151,25.623411706830204,6
22,311,18.422978030270702,7
22,1271,15.498885535856207,8
22,205,14.980132074963178,9
23,23,41.30507104025867,0
23,1714,14.68127723340401,1
23,1056,13.921505730645052,2
23,733,13.567028687117368,3
23,2124,13.323727093481295,4
23,320,12.29114785011707,5
23,2314,12.032696799691387,6
23,500,11.949826757988614,7
23,659,11.931374769073383,8
23,934,11.723365555131359,9
24,24,18.88282414069397,0
24,2438,13.876101688198633,1
24,2340,13.725760480513078,2
24,2470,13.144922119207916,3
24,2214,12.440850198286533,4
24,1684,12.062839914676271,5
24,1398,11.908768526200573,6
24,2499,11.893383490354092,7
24,2471,11.798317459340925,8
24,1941,11.629787253020051,9
25,25,75.96519212673152,0
25,30,41.47729852889123,1
25,123,26.99215450289622,2
25,272,26.689294595692246,3
25,22,26.674733490810354,4
25,1109,26.634307390460815,5
25,2151,25.623411706830204,6
25,1187,19.742577599769735,7
25,1271,15.498885535856207,8
25,1360,15.12020285555709,9
26,26,30.97167860568122,0
26,1215,6.725245750103932,1
26,243,6.644744349655285,2
26,2267,6.214404289552058,3
26,520,6.139944068300809,4
26,593,5.9947334568419315,5
26,554,5.865637879940422,6
26,516,5.677602847097584,7
26,54,5.52170948333006,8
26,911,5.4737055149482945,9
27,27,38.50342869707451,0
27,1395,11.149344276159553,1
27,794,10.67707915161721,2
27,400,9.857372516736303,3
27,1447,9.728934646690773,4
27,1992,9.255310539916271,5
