qid,docno,score,rank
0,0,45.051438739334415,0
0,733,16.306698370450764,1
0,565,15.326874319553319,2
0,936,14.910651862315053,3
0,1645,13.965921543899045,4
0,734,13.083818271621652,5
0,406,13.083191843282778,6
0,1667,12.71684725658643,7
0,320,12.000419737128176,8
0,659,11.595700792968978,9
1,1,47.18014203452266,0
1,761,14.198142506989075,1
1,991,13.113093599577233,2
1,320,12.000419737128176,3
1,314,11.972400589479612,4
1,659,11.595700792968978,5
1,934,11.323736286357565,6
1,1171,11.001220718857667,7
1,733,10.603652330162895,8
1,1714,10.576687120897853,9
2,2,52.765734879646025,0
2,205,19.877997495991462,1
2,602,19.038100289983944,2
2,136,17.799425893380324,3
2,220,16.87475520719545,4
2,521,16.28489433968067,5
2,311,15.853424448835714,6
2,22,15.19954933620603,7
2,123,14.746543034256929,8
2,1310,14.514227601504889,9
3,3,90.80895679225031,0
3,121,24.540250528783226,1
3,205,19.877997495991462,2
3,1412,19.84750807473496,3
3,602,19.038100289983944,4
3,1240,18.778162074852148,5
3,2,18.140371649080016,6
3,136,17.799425893380324,7
3,220,16.87475520719545,8
3,521,16.28489433968067,9
4,4,42.17290325207399,0
4,865,12.70886405770465,1
4,936,11.84742863861809,2
4,889,11.688569346747576,3
4,1645,11.200508278665456,4
4,908,10.48485453366558,5
4,1714,10.272104716474443,6
4,139,10.154534940138674,7
4,1362,9.917557844115592,8
4,383,9.719385052780064,9
5,5,29.84718455031898,0
5,934,19.210434125837075,1
5,306,13.070109411541598,2
5,1714,12.254902308583373,3
5,320,12.000419737128176,4
5,1315,11.871966554803217,5
5,1103,11.871601298565258,6
5,659,11.595700792968978,7
5,302,11.43471834935495,8
5,1086,11.04581408740959,9
6,263,13.83097227386999,0
6,2470,12.323653310941072,1
6,61,11.571870621138899,2
6,6,10.535761756994678,3
6,2371,10.309393760232547,4
6,1818,9.552030295919028,5
6,2498,9.36376084393941,6
6,40,8.544938004375142,7
6,1398,8.500187966857219,8
6,2169,8.418406005335992,9
7,7,32.66519691826592,0
7,406,15.16267474035537,1
7,750,14.201612516470096,2
7,2265,14.13355243939616,3
7,1722,13.634847324430803,4
7,1749,13.570139298045406,5
7,2389,13.02405049679648,6
7,2249,12.784418943962534,7
7,543,12.244173095341132,8
7,936,11.962394854560182,9
