qid,docno,score,rank
0,0,35.30117688936394,0
0,733,15.182603608124543,1
0,936,14.483011421692625,2
0,1645,14.223827520395004,3
0,565,13.388709430244447,4
0,1667,12.904090064467175,5
0,2444,12.621097520089316,6
0,406,12.267207377536714,7
0,734,12.26300814757661,8
0,1879,11.852399463167545,9
1,1,36.78822628361439,0
1,991,12.759603917341533,1
1,761,12.583145779649737,2
1,2152,11.289918200803807,3
1,320,10.951607663854363,4
1,934,10.889080087280394,5
1,1714,10.881106075138707,6
1,659,10.862028839045657,7
1,314,10.32191495622541,8
1,1171,10.23266999641392,9
2,2,41.20276221295799,0
2,205,17.711140893588528,1
2,602,17.31757657796715,2
2,136,17.21966041009825,3
2,220,15.939407112805398,4
2,311,14.938188326205992,5
2,1310,14.42929802428479,6
2,521,14.199841926596225,7
2,2370,13.479328245882492,8
2,22,13.278801782783242,9
3,3,77.61090505006895,0
3,121,20.15263485268518,1
3,1412,20.069450933217098,2
3,1240,18.745696691010814,3
3,205,17.711140893588528,4
3,602,17.31757657796715,5
3,2,17.258305296631853,6
3,136,17.21966041009825,7
3,220,15.939407112805398,8
3,2218,15.260020360347424,9
4,4,31.875833999982916,0
4,865,12.087720971740664,1
4,936,11.547602494116505,2
4,1645,11.378077029617167,3
4,889,11.200733894711993,4
4,1714,10.685499075608856,5
4,908,9.91016355864928,6
4,1598,9.903059289983545,7
4,1362,9.892522114915693,8
4,2423,9.754063427936526,9
5,5,23.816691479397697,0
5,934,18.39438616431101,1
5,1714,12.655901143912523,2
5,1103,11.762098662601925,3
5,1315,11.753926541296739,4
5,306,11.018650860860243,5
5,320,10.951607663854363,6
5,659,10.862028839045657,7
5,1086,10.650269115847706,8
5,1944,10.102702985972346,9
6,2470,13.954393928450378,0
6,263,12.3274223522516,1
6,2371,11.298806406599038,2
6,2498,10.807186006541963,3
6,2442,9.844450989482363,4
6,1818,9.814512294896268,5
6,2319,9.780312941653747,6
6,6,9.639460348901473,7
